,bbva_returns_1d,bbva_returns_2d,bbva_returns_3d,bbva_returns_4d,bbva_returns_5d,bbva_returns_10d,bbva_returns_21d,bbva_returns_50d,bbva_momentum_1d,bbva_momentum_2d,bbva_momentum_3d,bbva_momentum_4d,bbva_momentum_5d,bbva_momentum_10d,bbva_momentum_21d,bbva_momentum_50d,bbva_sma_5d,bbva_sma_10d,bbva_sma_15d,bbva_sma_20d,bbva_sma_25d,bbva_sma_50d,bbva_sma_105d,bbva_sma_250d,bbva_volatility_20d,bbva_volatility_40d,bbva_volatility_60d,bbva_volatility_80d,bbva_volatility_100d,bbva_volatility_200d,bbva_driftless_volatility_20d,bbva_driftless_volatility_40d,bbva_driftless_volatility_60d,bbva_driftless_volatility_80d,bbva_driftless_volatility_100d,bbva_driftless_volatility_200d,bbva_sgn_returns_1d,bbva_sgn_returns_2d,bbva_sgn_returns_3d,bbva_sgn_returns_4d,bbva_sgn_returns_5d,bbva_sgn_returns_10d,bbva_sgn_returns_21d,bbva_sgn_returns_50d,bbva_cds_returns_1d,bbva_cds_returns_2d,bbva_cds_returns_3d,bbva_cds_returns_4d,bbva_cds_returns_5d,bbva_cds_returns_10d,bbva_cds_returns_21d,bbva_cds_returns_50d,bbva_cds_momentum_1d,bbva_cds_momentum_2d,bbva_cds_momentum_3d,bbva_cds_momentum_4d,bbva_cds_momentum_5d,bbva_cds_momentum_10d,bbva_cds_momentum_21d,bbva_cds_momentum_50d,bbva_volumes_momentum_1d,bbva_volumes_momentum_2d,bbva_volumes_momentum_3d,bbva_volumes_momentum_4d,bbva_volumes_momentum_5d,bbva_volumes_momentum_10d,bbva_volumes_momentum_21d,bbva_volumes_momentum_50d,bbva_median_volumes_20d,bbva_median_volumes_40d,bbva_median_volumes_60d,bbva_median_volumes_80d,bbva_median_volumes_100d,bbva_median_volumes_200d,bbva_dvd_proxy_1d,bbva_stochastic_oscillator_5d,bbva_stochastic_oscillator_14d,bbva_rsi_14d,bbva_macd_12_26d,bbva_cci_20d,bbva_atr_14d,bbva_ad_1d,bbva_results_1d
bbva_momentum_3d,0.5446232059360067,0.7745323463578005,0.9310798960701485,0.812753261318654,0.7179798977259425,0.48308505088287484,0.34170570087265567,0.20852377396463836,0.5779372435237806,0.8261287375948346,1.0,0.8715481504408914,0.7708136448371089,0.5192350631315802,0.36721130750261594,0.22572966638862124,0.0014031090188609747,-0.013861280567184437,-0.017870318825575625,-0.020219277092266,-0.021386692504746643,-0.02341733889916191,-0.023469601839872168,-0.027240589840411476,0.0021390059692840274,0.01570030919385273,0.020840109068728283,0.01435702908257106,0.015954083975281363,0.031225388129138575,-0.01773594763948778,-0.0016705102612787656,0.009857426679236522,0.009350401219328069,0.013220699127998186,0.028896625456247837,0.4135122345782057,0.6021821807399216,0.726989778146309,0.6359044817958689,0.5592466987281739,0.3709225251718977,0.26780982255430197,0.1809430568555373,-0.28540578738693,-0.39620319454754094,-0.427883447134786,-0.3673838706663377,-0.3129433003901548,-0.1954424181771526,-0.15616587183487862,-0.10403219339716598,-0.2701307268342204,-0.3657249747233042,-0.39017189616391423,-0.33062245030965287,-0.27237795990265123,-0.16470731474002837,-0.14645773274370932,-0.10510479532234106,-0.019026382618887363,-0.02688252497026843,-0.02692719776876231,-0.018291590612157453,-0.006918907914128907,-0.017293455847563515,0.007797286520250266,-0.0428388060807953,-0.029892104530615488,-0.04270666811436207,-0.011546867107204218,-0.010449729913611963,-0.02028930899269366,-0.02230170497608916,-0.007785214680671748,0.7764746608213916,0.6194257041289956,0.29190358714163417,0.020918565732173624,0.5658127700455547,-0.037855744915680195,-0.020030158783767297,0.009186885521620636
bbva_momentum_4d,0.4636311269856886,0.660140491555288,0.8137582933477834,0.9311254376389637,0.8371495754031613,0.5599734416226166,0.39851761658272633,0.24245923691219198,0.4937373280591166,0.7044447714547725,0.8715481504408914,1.0,0.8980589442178218,0.6027236772625509,0.4279757206178551,0.26166163026412637,0.011677765723849909,-0.01145546384310376,-0.01760818468857366,-0.021106244898179954,-0.0229857319538522,-0.026285673542752463,-0.026749740483422078,-0.031418442477382236,-0.00441117651506734,0.013519968021764967,0.021304391193618984,0.014125495348228946,0.01616791833286792,0.03481849389256101,-0.026661157150501325,-0.005625992014196884,0.00874867729261999,0.008318522028893539,0.013748735033727588,0.032356404945274704,0.35617178068751404,0.5134489677732197,0.6391235054842807,0.731975580523159,0.6582200765148974,0.44119716717929286,0.3158686384380888,0.2085424819373554,-0.25354574521625023,-0.356733480026109,-0.4158925583075258,-0.4356970164223798,-0.38453001974883555,-0.2349152867714137,-0.1878152740035189,-0.12414768505839914,-0.2327912146177083,-0.3170129402716796,-0.36822048702887517,-0.3887982601601995,-0.339190940941603,-0.1917165333156569,-0.17454874716281757,-0.12367503743950442,-0.019707145601763582,-0.031495975630908384,-0.04007971883415736,-0.03216411792605846,-0.022665078292724468,-0.023000311815961672,-0.0053420609938572925,-0.05279851836599675,-0.03814341872460806,-0.05052840161824746,-0.016042238059369003,-0.013732893008077002,-0.02429406862799612,-0.025976707125884763,-0.00893925672875302,0.7851120234808477,0.6752539525615633,0.3370572277978372,0.03244492312149392,0.634668604338196,-0.049360113536806347,-0.023001012064807137,0.0017460646800023108
bbva_momentum_5d,0.41719816685177596,0.5860675517716547,0.7199873735192942,0.8384672288753958,0.9314875504509219,0.6322231145287728,0.4461919838884644,0.27271784873612104,0.44313382304192894,0.625768837517637,0.7708136448371089,0.8980589442178218,1.0,0.6797458720920272,0.47825389822046027,0.2938678173150605,0.024288469997768423,-0.007526746656086381,-0.016231106207153456,-0.021007122309161002,-0.02368785088424187,-0.02844427084545502,-0.029514867437008967,-0.035159990165725456,-0.013720405605756636,0.009317777251096672,0.019534065929706686,0.011900869306526719,0.01491092636343119,0.03714134693193114,-0.0370722536600066,-0.010776349470624932,0.006284316162022202,0.005854488802962913,0.012983903352856924,0.034743050712259894,0.3139739936998625,0.45953451757002295,0.5672738599397794,0.6619500852598986,0.7324666519036903,0.5013168087941635,0.35292282506106837,0.22939883854704288,-0.22003592345228212,-0.31884601918105837,-0.37816466409526983,-0.4210928870153768,-0.4346676365725697,-0.26858523052099254,-0.21099180288201858,-0.14166882398595346,-0.19583735211167955,-0.2749535646844655,-0.3230203861485706,-0.36539820370118264,-0.38084299162462104,-0.2164153144742845,-0.1910303804913121,-0.13802916352109576,-0.024563407099088698,-0.03668195435791188,-0.04869999689427974,-0.04907184017447335,-0.041336196992470396,-0.029194876610769343,-0.02299919268371118,-0.07333523958052693,-0.04643594675567304,-0.05724686418457493,-0.019894929199721464,-0.016768262910694484,-0.02755562033182595,-0.028983037020427257,-0.009614567335885655,0.7406589812835335,0.7147130930029048,0.37427079295051896,0.04569698750407815,0.6863908635112196,-0.062253385329090756,-0.0252292566350578,-0.001300021120074322
bbva_momentum_10d,0.27975597907721755,0.39841369536978555,0.48897163910694896,0.5658554926598646,0.6373737848383609,0.9334383117351045,0.6355011507399975,0.398163205078049,0.29539322913364974,0.42152379818747465,0.5192350631315802,0.6027236772625509,0.6797458720920272,1.0,0.6807971215231522,0.4269360976905147,0.06487147073974525,0.026896188683672384,-0.00016324519703528675,-0.012953497530528062,-0.020840506891230046,-0.03553968438070422,-0.04121766884780688,-0.052450014402053005,-0.07387370568072908,-0.01915727334396977,0.0019266553146491275,-0.0028429921269864373,0.00264122747524442,0.04411504538435001,-0.09751357296426047,-0.04301023655131336,-0.013530777217912536,-0.010037346497599239,0.004286087583870326,0.04180473937100646,0.21796147935756643,0.31628916066649715,0.3903145134293233,0.45371015047114094,0.5100327200419489,0.7352390378597708,0.5136938395389797,0.33012278941971945,-0.16401282189903904,-0.23214118390401847,-0.2719984354340393,-0.3023790099083045,-0.3298626771031601,-0.42221811109143254,-0.2982020496163512,-0.21423398945003377,-0.157702624138021,-0.20618935603147856,-0.23165631833461628,-0.2539546200684732,-0.2770209049769869,-0.3550869496371738,-0.2541947561205232,-0.19897744104853146,-0.006029172993258525,-0.007572458207325,-0.013072533141507919,-0.013229227175914937,-0.011145040512283579,-0.033235410449588984,-0.02005616121591123,-0.08153185971198113,-0.07672653323186242,-0.09049697243965704,-0.04022016892782716,-0.028537461054188733,-0.03910218649808952,-0.04049954220107948,-0.010247702968563586,0.514726420702769,0.7788454978229553,0.5141390976188579,0.1256604893243906,0.7906746989133733,-0.1262526192201337,-0.03216720797881544,-0.015405240706994488
bbva_momentum_21d,0.19563124639286586,0.2783624497343812,0.34246153867417056,0.3991978235839523,0.4468534520546883,0.6361326290788938,0.9334896534061052,0.5887070061014317,0.2093030304703384,0.29792971429321796,0.36721130750261594,0.4279757206178551,0.47825389822046027,0.6807971215231522,1.0,0.6315371799119476,0.11795031309081626,0.0921570059128877,0.06719547110296928,0.04198297556953389,0.01879892583671965,-0.02677271538030549,-0.04733722421337814,-0.07212695836922042,-0.236764109307022,-0.11606278946571098,-0.06585593426694929,-0.054365532773003634,-0.04640359452106333,0.032906080746376055,-0.25852949957008275,-0.14572360804307521,-0.08582446704813698,-0.06774204722248213,-0.04264970828320078,0.029713179112618664,0.1464169562130697,0.21991144828030865,0.26956315193746755,0.3030876643257978,0.3504206253365922,0.4919540333555425,0.736679828884978,0.4718106141232581,-0.13580135247774516,-0.1924214005165304,-0.2291730966791511,-0.25883920395711807,-0.2823190892218732,-0.3546756597302515,-0.4550839372443182,-0.3360129687717522,-0.1252252558381406,-0.16843859618000404,-0.19568002309930962,-0.22004385416263392,-0.23874086176666487,-0.2873393845024668,-0.3844820073321335,-0.30839631780520516,-0.0033461698902765256,-0.00708935116279599,-0.011517199269307218,-0.014708568189404195,-0.012416922946939682,-0.01643570590600013,-0.02781428889106633,-0.07036842435265087,-0.13187600494930166,-0.1475147286406683,-0.09579000664682057,-0.05279889787754725,-0.061799218967695385,-0.05771478990754175,-0.011067786413225558,0.3625811388129591,0.5899809520993943,0.4665253630719826,0.3129878237019801,0.6535482765969386,-0.21969425206013446,-0.04320407678472566,-0.011369762480948738
bbva_momentum_50d,0.12154974243594573,0.17353723891510336,0.21082615933088267,0.2446291521488936,0.2746080109366821,0.3976420787204163,0.5895282511380129,0.9329663562661941,0.1305377930293923,0.18630203771635537,0.22572966638862124,0.26166163026412637,0.2938678173150605,0.4269360976905147,0.6315371799119476,1.0,0.20211749565270015,0.18634459541201517,0.17059009013876347,0.15482571538405684,0.13863259858282967,0.05706281359777643,-0.025480494476579647,-0.09307348191816024,-0.4195964402546449,-0.35807257898325884,-0.25251128896387204,-0.19293179455351048,-0.1621705316636192,-0.02723920864088035,-0.41368524689472386,-0.3744477135105915,-0.2745356856861249,-0.2130105942990005,-0.168746720837126,-0.028671360337514863,0.0953820895796117,0.1322246162461761,0.17617769720378643,0.20159114671531353,0.21556142572209758,0.32346394947302853,0.48653803532831885,0.7523473319503334,-0.08463385315378301,-0.12356343495597447,-0.14812506126256084,-0.16783321159424777,-0.18393135122223156,-0.24680292089556866,-0.3466888440487937,-0.5360806745334505,-0.07947190062977699,-0.11009772327119983,-0.12917612488853608,-0.1465754890344045,-0.1608799690077774,-0.21757918593488063,-0.3248971121909225,-0.5258202635352943,-0.00254320534200339,-0.003783644816355919,-0.00512450410953351,-0.003820030080643417,-0.0035600279234335843,-0.014751322883726095,-0.03351879532287335,-0.07110536442917133,-0.2363658459414675,-0.271917861839973,-0.23239842621410225,-0.1689902703170779,-0.13492004585212772,-0.12035777819348191,-0.017193046144158626,0.23577983991415033,0.3793285720299762,0.3044611598913658,0.6875900496885126,0.4290299120608918,-0.31500351653041886,-0.06334714062507688,-0.012226587390589724
bbva_sma_5d,-0.00393492450537589,0.00099193965131187,0.009454224284869722,0.020350775863109582,0.03328076837679825,0.07449430361562231,0.13471528965266796,0.23245926403638714,-0.009201054833593314,-0.00588840090291231,0.0014031090188609747,0.011677765723849909,0.024288469997768423,0.06487147073974525,0.11795031309081626,0.20211749565270015,1.0,0.998986146078249,0.9974412060544643,0.9957753523533508,0.9940424637227927,0.9852651041606957,0.9668439494450267,0.9038430082016047,-0.3912633150192214,-0.41260290559029106,-0.4189976643642203,-0.42414743039802055,-0.43046317542792434,-0.43091662998936064,-0.4209182931196711,-0.45180809833197244,-0.4665496802938104,-0.4767728142515627,-0.48365967012638655,-0.49359915604417026,-0.004283225326731734,0.018310879437510738,0.017448938041511333,0.03980144453787395,0.044254849959372046,0.1040448392230607,0.14294482124521374,0.18313693125814687,0.0356505457508573,0.04464714476205084,0.04853832477274357,0.050055325029313084,0.05080466848586875,0.060376575655839176,0.0663631546914068,0.0847209243832954,0.01681674565840965,0.018137775949210178,0.0177782590378059,0.016274787121634018,0.014331344501075783,0.013973686209716887,0.009791975613883907,-0.0020628561877795008,0.000719608247275663,0.0009159913117560061,0.0008415339549236181,0.0007158895348375241,0.0008936998756832633,0.002636457935054106,0.005226793976796249,0.009327271896223994,-0.02870640158243663,-0.048922033239849526,-0.056577458404954095,-0.05006768044244962,-0.05691326855092698,-0.0987246768029905,-0.5192124631195449,0.047181068220356094,0.11345632214913272,0.09021611279614991,0.34998893213838533,0.0944327828197281,0.3352645493937539,-0.635639819179914,-0.010935296960858366
bbva_sma_10d,-0.007508401071310711,-0.007297090636253143,-0.004887569733218281,-0.001345878415143279,0.0035189662770182986,0.039093227017588744,0.11062086506241121,0.21781258284594393,-0.01287202441100127,-0.01462540053596985,-0.013861280567184437,-0.01145546384310376,-0.007526746656086381,0.026896188683672384,0.0921570059128877,0.18634459541201517,0.998986146078249,1.0,0.9993546300032471,0.9981272530744142,0.9966636260742118,0.9883695816857969,0.970093644608121,0.9073818729189003,-0.3894776754136877,-0.4128042652692591,-0.42001063085652335,-0.42491173137459093,-0.4314497690466662,-0.4334051777814444,-0.41827575967712793,-0.45117826321401927,-0.4670459392340304,-0.47735086874350185,-0.4847841447025409,-0.49611289618809984,-0.007260749920904749,0.011441472946030153,0.005715132228243667,0.022348442230828814,0.020438767736935877,0.07585931769545035,0.12390640969644764,0.1711755290684052,0.038386801289672375,0.050385904007712444,0.0576193861036976,0.06273085741515488,0.06687840585271765,0.0763701211373454,0.07796703590100848,0.09300513301360974,0.018694509978100578,0.022274034382117527,0.02467476920304238,0.026424277916520664,0.027671770301471714,0.026782615441801872,0.019505249575811245,0.005427470786867908,0.0008462840710374694,0.0014305814145414003,0.001937215311968678,0.0023971251014194084,0.003097586714676944,0.003971649946488048,0.006877273284750686,0.012688240300256502,-0.025717626717415173,-0.04562496372955649,-0.05518192540045571,-0.04903192001709735,-0.05548285686917504,-0.0973251007678739,-0.5196820960544573,0.029781969805921137,0.0831800524111896,0.07060839084641386,0.346183766150355,0.06266942384507225,0.3405092920758686,-0.6354829163022762,-0.010250381651991027
bbva_sma_15d,-0.008385848502240958,-0.009427492621903103,-0.008661989147114158,-0.0071554438846420584,-0.004697749554476799,0.013758532832116133,0.08737116898027043,0.20317538426738396,-0.013828120815495708,-0.01689954527043874,-0.017870318825575625,-0.01760818468857366,-0.016231106207153456,-0.00016324519703528675,0.06719547110296928,0.17059009013876347,0.9974412060544643,0.9993546300032471,1.0,0.9995262833897743,0.9985145100436231,0.9910885579393844,0.9731705564914168,0.910898836633526,-0.3851426731341601,-0.4113257218629295,-0.41965386961684686,-0.4246314868742542,-0.43143670898082204,-0.4353236773573204,-0.41337043409691965,-0.44898585186460177,-0.4663017402069768,-0.4769260075721157,-0.4850538306226019,-0.4980874976279539,-0.007868440975829668,0.009647301608962884,0.0028364413086040953,0.017737282835380563,0.013683830966258775,0.05622718154503228,0.10477348240637144,0.1590713929446063,0.040015340444161315,0.053181025619702664,0.061498085171131034,0.06773047820378542,0.0730697337427453,0.08966649720042114,0.0893346924435971,0.10159399452615736,0.01999289904858929,0.024434571348700935,0.027693931360800037,0.030368235919996905,0.032618668880046844,0.03775206129908075,0.028764021962357063,0.012960751158815384,0.0007817315532309625,0.0012504530756049764,0.0016928514741846527,0.002125443854960678,0.0027681642326233555,0.0048496524601153446,0.007499104725876502,0.01498398277697727,-0.02264939673155503,-0.041992602829065535,-0.0532641831248228,-0.04788838106573509,-0.054107105261988295,-0.09603556740272343,-0.5202918238726215,0.024806927153418493,0.0635658067763346,0.052060187386641754,0.339781927879688,0.040770589900932803,0.3470661356819699,-0.635483977648455,-0.009774684620267862
bbva_sma_20d,-0.009000409473732806,-0.010777587785550345,-0.010898500615714384,-0.010450843036708629,-0.009172295262020444,0.001739834151365434,0.06385767567356654,0.18849272118162447,-0.014431161850135623,-0.018288282888880323,-0.020219277092266,-0.021106244898179954,-0.021007122309161002,-0.012953497530528062,0.04198297556953389,0.15482571538405684,0.9957753523533508,0.9981272530744142,0.9995262833897743,1.0,0.9996231849316966,0.9934426071586937,0.9760620313125299,0.9143509749831722,-0.37906676512489285,-0.40862334923404076,-0.41834385671845375,-0.4236819277629877,-0.4307213804173591,-0.43679642480444475,-0.40680788336473617,-0.44555804884507244,-0.46460848178747655,-0.4757488432320995,-0.4846064200812319,-0.49960404129428326,-0.00804609847100055,0.008820999218285486,0.0016189021841089546,0.015989098389132334,0.010602051970060054,0.04731521886000264,0.08627021732395715,0.14742688814237245,0.041543466867142796,0.05551241063161958,0.06454190722001393,0.07143251600690424,0.07748196562542733,0.09766523484276639,0.10090743552886507,0.11037552379895232,0.021107060129087786,0.02601996327889251,0.029747658121777754,0.032894803007251096,0.03572008165383997,0.043956446361602695,0.037944399892570556,0.020509212747438076,0.0008068229355665381,0.0013419416459466925,0.0018100656900637117,0.002243993282376991,0.002904200796444771,0.004798676260867372,0.008024225352135657,0.01641102404707196,-0.019254716360373385,-0.03807874895529279,-0.050697919411774026,-0.04657918875250889,-0.05257855911943179,-0.09473132735172324,-0.5209215658465588,0.022178083952576207,0.05302089968644056,0.04012138013340142,0.3315116873991369,0.026453279861174465,0.35387706141184916,-0.6355142526646119,-0.009313524213749372
bbva_sma_25d,-0.00905653706037399,-0.011193548669254406,-0.011849408308655485,-0.01208235595707173,-0.011571940822477051,-0.005588299533978184,0.04226836435331135,0.17349462427061935,-0.014595299406490368,-0.018866684754199232,-0.021386692504746643,-0.0229857319538522,-0.02368785088424187,-0.020840506891230046,0.01879892583671965,0.13863259858282967,0.9940424637227927,0.9966636260742118,0.9985145100436231,0.9996231849316966,1.0,0.9954390845193858,0.9787926172305239,0.9177685381007965,-0.3714400948289394,-0.40482405639742447,-0.4161896957386759,-0.42216889985072314,-0.4294353493163359,-0.43785927902911254,-0.39897422919225156,-0.4412008384411726,-0.46205723309509483,-0.4739349687459065,-0.48350618440312526,-0.5007007504676924,-0.007976238930729126,0.008418384541513222,0.0007671467286497768,0.015092228833888588,0.008827415024924682,0.04195157140013986,0.06955596908328805,0.1356398741412691,0.042431213033547355,0.05705986785413259,0.06673168453290271,0.07423884758261605,0.08088165575248053,0.10371124521051127,0.11233770835919757,0.11960432917754843,0.02198796272551145,0.027410956440099304,0.031679183642055214,0.035353973236666815,0.03866288156259419,0.0488091094498142,0.04745007253732666,0.028873999476346248,0.0007742557118515219,0.0013096877429762109,0.001820750096018049,0.0022819819671452053,0.002948721714670151,0.004974849480211635,0.008794288457140146,0.017518012058130458,-0.015481428758215272,-0.034122376508284,-0.047682672541206526,-0.04507118208974373,-0.05102343142151828,-0.09342585153229643,-0.5216514890815913,0.02065342810376515,0.04691929703433837,0.033390114426012016,0.32174135749010596,0.018361018989574682,0.3607461376284476,-0.6356205525168762,-0.008833824398794862
bbva_sma_50d,-0.009271265833278282,-0.012078023180855683,-0.013652854064774792,-0.015025936349395997,-0.015831600523776936,-0.019073418502139262,0.00011205287546960972,0.09793129973285515,-0.014853760947722047,-0.019863114413912135,-0.02341733889916191,-0.026285673542752463,-0.02844427084545502,-0.03553968438070422,-0.02677271538030549,0.05706281359777643,0.9852651041606957,0.9883695816857969,0.9910885579393844,0.9934426071586937,0.9954390845193858,1.0,0.9898604834202249,0.9339033698799508,-0.33459232421404217,-0.3762588310583,-0.39811407677911803,-0.40939336324397096,-0.41879283253497845,-0.4390492521297766,-0.3630106121920536,-0.41148455306911813,-0.44222940242923037,-0.4597038581345654,-0.47271718284909053,-0.5022357036716494,-0.008498082092075816,0.007450638451445758,-0.001768703599705892,0.011603290602308441,0.005082766241380452,0.030421513962338522,0.03575806803294754,0.0761359993491722,0.04497958195332581,0.06091457376834085,0.07174803573538277,0.0804164831256631,0.08831435548515015,0.11783009503310145,0.14100517028868284,0.16553885283959893,0.025234903511173926,0.03187253884224173,0.03732053565737014,0.042226041642303286,0.046853969088531754,0.06348555829731849,0.0741437621749968,0.07349729933733787,0.0009358560471091699,0.0015966488257291255,0.0022632352715696606,0.0028817723596194834,0.003728580005356381,0.006393165545778832,0.01095182971378674,0.020876158226462747,0.0034331325508556634,-0.012088294713782012,-0.028157878473654592,-0.032449793667206905,-0.04133922888824819,-0.08477372110762688,-0.5252660836510907,0.016801549004919182,0.034545242433978184,0.020255357294937097,0.26229901807141354,0.0021246946310671468,0.3916026079401467,-0.636383115811914,-0.008735939931930694
bbva_sma_105d,-0.008684177259643894,-0.011302840724411026,-0.012917977656088002,-0.014577983888317839,-0.01588326357943616,-0.023009041510275725,-0.017714131955705863,0.022382589969845018,-0.014730588315759558,-0.019741418013277747,-0.023469601839872168,-0.026749740483422078,-0.029514867437008967,-0.04121766884780688,-0.04733722421337814,-0.025480494476579647,0.9668439494450267,0.970093644608121,0.9731705564914168,0.9760620313125299,0.9787926172305239,0.9898604834202249,1.0,0.9639847341741948,-0.2647785086479677,-0.30217407613415975,-0.3279257371560871,-0.3495340411330516,-0.36965492793198934,-0.42172666661496566,-0.29621944535201605,-0.3401073552263908,-0.3734471545630703,-0.3998114387674564,-0.42343252364211564,-0.48717529912714386,-0.00909800363170358,0.008950749929483767,-0.00403220455183304,0.010493141654058537,0.00536306929237286,0.027220334836147643,0.018523992629736058,0.011949187633439958,0.0476146506871808,0.06494476242035191,0.07690984268876289,0.08658332104778718,0.09548207568290283,0.12941390976241657,0.16266379431834938,0.22400815538442811,0.027937078624892885,0.035579461808315574,0.041971220730662194,0.04780719802049522,0.05338552538271432,0.07431727070452962,0.09483644574237188,0.13204744473967417,0.00080064049794405,0.001344097922769861,0.001894265363278708,0.002382338508641158,0.0030375934611578527,0.00537012377056924,0.01010611641429349,0.02272109970511541,0.047553164718296716,0.04066218010842473,0.025913417450052465,0.014706783908334069,-0.0015580613323416621,-0.05996923710371755,-0.5343256656321903,0.014741111277520131,0.030982193966485626,0.017595521681500664,0.13667265296470105,-0.006655346489089334,0.4539413431245927,-0.640469393505955,-0.009010500086143161
bbva_sma_250d,-0.009077822225534687,-0.011813526491559282,-0.013653343335336677,-0.015705684749369578,-0.017541450990759686,-0.028147998179210407,-0.03342058311816836,-0.030410264692541645,-0.016885392494987057,-0.022716530425759465,-0.027240589840411476,-0.031418442477382236,-0.035159990165725456,-0.052450014402053005,-0.07212695836922042,-0.09307348191816024,0.9038430082016047,0.9073818729189003,0.910898836633526,0.9143509749831722,0.9177685381007965,0.9339033698799508,0.9639847341741948,1.0,-0.12139349823404694,-0.1423357953425461,-0.15612652037267602,-0.16848300631940033,-0.18434295913371787,-0.28221080912931246,-0.15896979049709717,-0.18742199985833186,-0.2093960223416676,-0.22618392112435215,-0.2453290171341849,-0.35441599220228853,-0.011761460598727838,0.001235035443019613,-0.01046752959229684,0.0018299289709615932,0.00014903311521308982,0.019486120347675082,-0.002963360843463566,-0.03654222521501807,0.04939278681577671,0.06773315695683259,0.08053426245775351,0.09097189660393235,0.10065186684536126,0.13817571282157634,0.17962590092640618,0.27111605646294,0.027024023371563673,0.03458477967359516,0.040961926937472345,0.04683713835255992,0.05250392324002428,0.07445636937702656,0.09990304341136075,0.16341943551461796,0.0005633192457569766,0.0009212354958425485,0.0013036691912434578,0.0016191488435531689,0.0020375557860789818,0.0038222433372364414,0.008137284391647476,0.018797023235737845,0.11810310843232945,0.13236245414155873,0.1293262344158171,0.12192697530815017,0.10711543346334523,0.027792243996353664,-0.5724853235269951,0.0039036330451027255,0.01827138291110561,0.0063092515477141875,-0.06757010682449345,-0.023948148637707955,0.5833444581879017,-0.6680857905629475,-0.011434486285919481
bbva_volatility_20d,0.005057603344207593,0.00525025781602912,0.00018604660594585563,-0.007128873508701325,-0.016697230214383355,-0.07747652962989392,-0.25469452648798846,-0.45884620580155344,0.005927309222182829,0.006531591139351814,0.0021390059692840274,-0.00441117651506734,-0.013720405605756636,-0.07387370568072908,-0.236764109307022,-0.4195964402546449,-0.3912633150192214,-0.3894776754136877,-0.3851426731341601,-0.37906676512489285,-0.3714400948289394,-0.33459232421404217,-0.2647785086479677,-0.12139349823404694,1.0,0.9256912768128432,0.8621838603606603,0.813553701774547,0.7754018630720959,0.6443508338834634,0.9442388541310033,0.8941889476547411,0.8420127541104804,0.8025628310554969,0.7666202822483323,0.6294209702042773,0.009299072398047413,0.0031850815038257973,-0.008654975688101595,-0.02516870817690718,-0.011998870563601044,-0.046930867068768777,-0.1594902200165944,-0.25907376356662715,-0.025665885837232092,-0.0296101331127187,-0.028644295263863438,-0.02288898317053035,-0.016480123579409818,0.014258469462807321,0.11846238644339394,0.29025776682946486,-0.02804589465592004,-0.03384386329603116,-0.035068999843644394,-0.032259768385454,-0.02874371765132691,-0.01613931197129263,0.048486463780325194,0.26162839865688,-0.0034399973189541085,-0.0077013848059904,-0.01233542179496859,-0.01629441629082919,-0.01822278047409492,-0.025500429207517945,-0.024320805922428294,0.045716150076216704,0.40597883566428244,0.4993039960768042,0.4698047215552791,0.4381724899957426,0.42259256802318296,0.34104996210876787,-0.11526708487885381,-0.015712727255936747,-0.05566592911110073,-0.08977507505812418,-0.6442823226149589,-0.0798929359327702,0.6078005067735568,-0.023840396815461146,0.010480460081272121
bbva_volatility_40d,0.012560456966241609,0.016744359439541213,0.017955556561248046,0.016076109711694937,0.012543848641996118,-0.01367506633272482,-0.12140806144534741,-0.3894542086249863,0.011456015073498091,0.014835628245535129,0.01570030919385273,0.013519968021764967,0.009317777251096672,-0.01915727334396977,-0.11606278946571098,-0.35807257898325884,-0.41260290559029106,-0.4128042652692591,-0.4113257218629295,-0.40862334923404076,-0.40482405639742447,-0.3762588310583,-0.30217407613415975,-0.1423357953425461,0.9256912768128432,1.0,0.9595327865616966,0.9145188684983943,0.8733016062517803,0.7278229227139352,0.891454368454193,0.9645780695638593,0.9356485047367256,0.8994370720224827,0.8631347071880547,0.7121636696819029,0.014254117111497166,0.0026858688768118567,-0.001863175003672537,-0.009523087515303818,0.0058517389643620394,-0.007419887189497145,-0.0723898910846228,-0.20945394202740794,-0.02906547633318742,-0.03617852978904261,-0.039105264977098875,-0.03929796545275378,-0.03859098499463839,-0.031056413074101345,0.02236597257145933,0.2170383822441498,-0.025182081513846523,-0.03137097760920481,-0.03444994736017321,-0.035605383518451925,-0.03634003178543755,-0.03880244129655367,-0.014227355332284341,0.17054007860850587,-0.0006007312235898789,-0.0019649027809283256,-0.0044488119287757625,-0.00566310880978868,-0.007292575969520311,-0.018364951100057435,-0.04264158299887651,-0.010715752386201883,0.3365213313371417,0.4900302514393606,0.5059082504371449,0.47305448675305894,0.4595819101609989,0.37137837575442156,-0.12744688212590566,-0.0015561535554767978,-0.012615164820131622,-0.05970169953113255,-0.6604485693630571,-0.03348252132501333,0.5870653943342842,-0.035031549900582486,0.013405585129313375
