,1d,2d,3d,4d,5d,10d,21d,50d
1d,1.0,0.7291649852914965,0.5843644304540296,0.4940645438222577,0.4441759922766448,0.29703502554780575,0.20565854455418567,0.12924611179033935
2d,0.7291649852914965,1.0,0.8313507351355335,0.7081978378142846,0.6262768857197295,0.42508744955642225,0.2957012989999276,0.18558375188426146
3d,0.5843644304540296,0.8313507351355335,1.0,0.8752206898274745,0.7737132165184519,0.5234800030280241,0.3653391063353639,0.22764893057963154
4d,0.4940645438222577,0.7081978378142846,0.8752206898274745,1.0,0.9010177763533236,0.6042315945841336,0.4259132645796523,0.26451149452522793
5d,0.4441759922766448,0.6262768857197295,0.7737132165184519,0.9010177763533236,1.0,0.6814424697549829,0.47775442636816906,0.29713665177460635
10d,0.29703502554780575,0.42508744955642225,0.5234800030280241,0.6042315945841336,0.6814424697549829,1.0,0.6837114037524826,0.43142294644447354
21d,0.20565854455418567,0.2957012989999276,0.3653391063353639,0.4259132645796523,0.47775442636816906,0.6837114037524826,1.0,0.6338293905402802
50d,0.12924611179033935,0.18558375188426146,0.22764893057963154,0.26451149452522793,0.29713665177460635,0.43142294644447354,0.6338293905402802,1.0
