,1d,2d,3d,4d,5d,10d,21d,50d
1d,1.0,0.5823018261238269,0.466955978079246,0.43515567776500247,0.38872142559841116,0.39638227434070666,0.3457497767205673,0.34774673779061904
2d,0.5823018261238269,1.0,0.6507412689763916,0.5433376469346445,0.4902306425778104,0.46678000927819435,0.39706889689346514,0.3936213729498102
3d,0.466955978079246,0.6507412689763916,1.0,0.677963860650849,0.5596331489420016,0.4766440048540884,0.4140738785641897,0.41029721337391384
4d,0.43515567776500247,0.5433376469346445,0.677963860650849,1.0,0.6855599795273357,0.5111413764327011,0.435483214186154,0.41563894162877935
5d,0.38872142559841116,0.4902306425778104,0.5596331489420016,0.6855599795273357,1.0,0.5242524582650149,0.44421888523158776,0.41403692722666613
10d,0.39638227434070666,0.46678000927819435,0.4766440048540884,0.5111413764327011,0.5242524582650149,1.0,0.5371227079422891,0.42157766150729326
21d,0.3457497767205673,0.39706889689346514,0.4140738785641897,0.435483214186154,0.44421888523158776,0.5371227079422891,1.0,0.4697826891551569
50d,0.34774673779061904,0.3936213729498102,0.41029721337391384,0.41563894162877935,0.41403692722666613,0.42157766150729326,0.4697826891551569,1.0
