Dates,san,bbva
28/12/1999,10.2248,13.3735
29/12/1999,10.3257,13.46
30/12/1999,10.3257,13.46
31/12/1999,10.3073,13.5849
03/01/2000,10.4357,13.6233
04/01/2000,10.1881,13.2678
05/01/2000,10.1881,13.2678
06/01/2000,9.9405,12.97
07/01/2000,10.3807,13.1333
10/01/2000,10.289,12.922
11/01/2000,9.9405,12.6626
12/01/2000,9.8488,12.5184
13/01/2000,9.7663,12.211
14/01/2000,10.023,12.4512
17/01/2000,9.7571,12.3359
18/01/2000,9.2619,12.0765
19/01/2000,9.2619,12.0573
20/01/2000,9.4545,12.0381
21/01/2000,9.161,11.7883
24/01/2000,9.2619,11.8459
25/01/2000,9.2619,12.1053
26/01/2000,9.5003,12.48
27/01/2000,9.5279,12.97
28/01/2000,9.2344,12.922
31/01/2000,9.2344,12.7298
01/02/2000,9.2986,12.9027
02/02/2000,9.3444,12.8643
03/02/2000,9.4728,12.97
04/02/2000,9.5554,12.7778
07/02/2000,9.8488,12.5377
08/02/2000,10.0139,13.018
09/02/2000,9.8305,12.701
10/02/2000,9.6287,12.5088
11/02/2000,9.106,13.4696
14/02/2000,9.5462,15.0356
15/02/2000,9.7021,14.6513
16/02/2000,10.1881,14.7089
17/02/2000,10.1789,14.7089
18/02/2000,9.9222,14.7281
21/02/2000,10.0964,14.6417
22/02/2000,9.9589,14.4399
23/02/2000,10.1789,14.8338
24/02/2000,9.9038,15.0548
25/02/2000,9.968,15.0836
28/02/2000,9.913,14.7474
29/02/2000,9.9955,14.5072
01/03/2000,9.9772,14.6513
02/03/2000,10.1331,14.5936
03/03/2000,10.0322,14.6513
06/03/2000,9.9955,14.6897
07/03/2000,9.9589,14.6801
08/03/2000,10.0414,14.7954
09/03/2000,10.1147,14.7281
10/03/2000,10.2615,14.4399
13/03/2000,10.2156,14.1709
14/03/2000,10.3532,14.1997
15/03/2000,10.4357,13.9596
16/03/2000,10.6099,14.6705
17/03/2000,10.8759,14.757
20/03/2000,10.8667,14.6417
21/03/2000,10.7292,14.805
22/03/2000,10.6191,14.8723
23/03/2000,10.4357,14.7666
24/03/2000,10.5733,14.7378
27/03/2000,10.4724,14.7858
28/03/2000,10.6558,14.805
29/03/2000,10.5549,14.5552
30/03/2000,10.4174,14.4015
31/03/2000,10.2982,14.757
03/04/2000,10.3165,14.7954
04/04/2000,10.4265,15.1605
05/04/2000,10.2523,15.0356
06/04/2000,9.9589,15.1317
07/04/2000,10.1606,15.2566
10/04/2000,10.344,15.2758
11/04/2000,10.1881,15.1797
12/04/2000,10.2798,14.9875
13/04/2000,10.5274,15.1605
14/04/2000,10.3623,14.8338
17/04/2000,10.2064,14.4111
18/04/2000,10.1239,14.4207
19/04/2000,10.0047,14.5072
20/04/2000,10.0047,14.5072
21/04/2000,10.0047,14.5072
24/04/2000,10.2982,14.6993
25/04/2000,10.4265,14.3631
26/04/2000,10.4999,14.3342
27/04/2000,10.2431,14.2382
28/04/2000,10.2431,14.2382
01/05/2000,10.5182,14.4111
02/05/2000,10.72,14.5264
03/05/2000,10.2706,14.3727
04/05/2000,10.4265,14.0844
05/05/2000,10.2248,13.9884
08/05/2000,10.289,13.729
09/05/2000,10.0139,13.6233
10/05/2000,9.6654,13.6617
11/05/2000,9.8947,13.8058
12/05/2000,9.8305,13.729
15/05/2000,9.7388,13.6617
16/05/2000,9.8488,13.7578
17/05/2000,9.4912,13.8827
18/05/2000,9.592,13.9307
19/05/2000,9.4086,13.6617
22/05/2000,9.2619,13.2966
23/05/2000,9.3078,13.6233
24/05/2000,9.2986,13.6041
25/05/2000,9.6196,14.1805
26/05/2000,9.4362,14.4784
29/05/2000,9.4086,14.2093
30/05/2000,9.5554,14.2766
31/05/2000,9.6379,14.4111
01/06/2000,9.9955,14.7185
02/06/2000,9.9772,15.1989
05/06/2000,9.9864,15.0356
06/06/2000,9.6929,15.0836
07/06/2000,9.858,14.9203
08/06/2000,9.9497,14.9491
09/06/2000,9.7388,14.9875
12/06/2000,9.6287,14.8723
13/06/2000,9.6012,15.0932
14/06/2000,9.7204,15.2469
15/06/2000,9.8855,15.3238
16/06/2000,9.9955,15.2277
19/06/2000,9.8488,14.9972
20/06/2000,9.7663,14.8915
21/06/2000,9.6287,14.7666
22/06/2000,9.9038,14.5648
23/06/2000,9.8121,14.6609
26/06/2000,9.968,14.8915
27/06/2000,9.9955,14.7666
28/06/2000,9.9864,14.757
29/06/2000,9.8763,14.6609
30/06/2000,10.1331,15.0356
03/07/2000,10.0781,15.122
04/07/2000,10.3165,15.1028
05/07/2000,10.1056,15.0068
06/07/2000,10.2248,15.0836
07/07/2000,10.3807,15.1124
10/07/2000,10.3807,15.0836
11/07/2000,10.3257,14.8915
12/07/2000,10.2248,14.7089
13/07/2000,10.3073,14.6513
14/07/2000,10.3165,14.7762
17/07/2000,10.1973,14.6801
18/07/2000,10.2248,14.7474
19/07/2000,10.2523,14.9491
20/07/2000,10.289,15.122
21/07/2000,10.2064,14.9299
24/07/2000,10.3348,15.0836
25/07/2000,10.2248,15.0068
26/07/2000,10.3073,14.8819
27/07/2000,10.2798,14.8434
28/07/2000,10.2156,14.805
31/07/2000,10.2156,14.9875
01/08/2000,10.1881,14.9875
02/08/2000,10.2982,15.0836
03/08/2000,10.2982,15.0356
04/08/2000,10.3348,15.0836
07/08/2000,10.5366,15.3718
08/08/2000,10.6099,15.6889
09/08/2000,10.6925,15.9099
10/08/2000,10.6466,15.9002
11/08/2000,10.8484,15.9963
14/08/2000,10.9034,16.102
15/08/2000,11.0593,16.2845
16/08/2000,11.2885,16.323
17/08/2000,11.2702,16.2077
18/08/2000,11.527,16.5247
21/08/2000,11.3436,16.5343
22/08/2000,11.3436,16.3518
23/08/2000,11.2885,16.2845
24/08/2000,10.9584,16.0444
25/08/2000,11.0593,16.2365
28/08/2000,11.0043,16.3038
29/08/2000,10.8209,16.3326
30/08/2000,11.0868,16.1596
31/08/2000,11.096,16.054
01/09/2000,10.9126,16.1885
04/09/2000,10.8117,16.0155
05/09/2000,10.9401,16.2365
06/09/2000,10.9034,16.3518
07/09/2000,11.0868,16.2365
08/09/2000,10.9401,16.2365
11/09/2000,11.1877,16.5247
12/09/2000,11.1877,16.5055
13/09/2000,11.1143,16.4767
14/09/2000,11.4628,16.6784
15/09/2000,11.5086,16.7649
18/09/2000,11.2152,16.2461
19/09/2000,11.206,16.1693
20/09/2000,11.1235,15.9002
21/09/2000,11.0226,15.6793
22/09/2000,11.4077,16.1404
25/09/2000,11.3711,16.2942
26/09/2000,11.3344,16.0251
27/09/2000,11.2794,16.0348
28/09/2000,11.4536,16.6016
29/09/2000,11.4077,16.4479
02/10/2000,11.3802,16.7649
03/10/2000,11.4444,16.7745
04/10/2000,11.1877,16.6208
05/10/2000,11.4628,16.4863
06/10/2000,11.3252,16.3518
09/10/2000,10.9859,15.833
10/10/2000,11.206,16.0924
11/10/2000,11.206,16.0924
12/10/2000,10.6374,15.3238
13/10/2000,10.4265,15.0452
16/10/2000,10.4449,15.6312
17/10/2000,10.665,15.6601
18/10/2000,10.2706,15.1317
19/10/2000,10.665,15.5928
20/10/2000,10.7292,15.9002
23/10/2000,10.4357,15.9002
24/10/2000,10.9676,16.4767
25/10/2000,10.7383,15.7946
26/10/2000,10.1423,14.8915
27/10/2000,10.3073,14.4591
30/10/2000,10.3257,14.6993
31/10/2000,10.3257,14.6993
01/11/2000,10.4724,15.0836
02/11/2000,10.9676,15.564
03/11/2000,10.9126,15.612
06/11/2000,10.9034,15.8234
07/11/2000,10.8667,15.7177
08/11/2000,10.6374,15.295
09/11/2000,10.454,15.0356
10/11/2000,10.2706,14.7474
13/11/2000,10.3715,14.7954
14/11/2000,10.7933,15.2566
15/11/2000,10.8209,15.3718
16/11/2000,10.6374,15.2566
17/11/2000,10.289,14.757
20/11/2000,9.5829,14.219
21/11/2000,9.5829,14.6417
22/11/2000,9.3078,13.9307
23/11/2000,9.4453,14.5456
24/11/2000,9.7479,15.0644
27/11/2000,9.6196,14.9683
28/11/2000,9.4545,14.9395
29/11/2000,9.7479,15.0932
30/11/2000,9.3444,14.757
01/12/2000,9.427,14.6513
04/12/2000,9.0418,14.1709
05/12/2000,9.0418,14.1709
06/12/2000,9.4912,14.8434
07/12/2000,9.4912,14.8434
08/12/2000,9.8855,15.0356
11/12/2000,10.3623,15.4487
12/12/2000,10.2248,15.4583
13/12/2000,10.1789,15.3718
14/12/2000,10.0506,15.2758
15/12/2000,9.7388,14.8146
18/12/2000,9.6287,14.488
19/12/2000,10.0506,14.7954
20/12/2000,9.4912,14.1229
21/12/2000,9.7296,14.3535
22/12/2000,9.7296,14.3535
25/12/2000,9.7296,14.3535
26/12/2000,9.8488,14.6032
27/12/2000,10.1239,14.7954
28/12/2000,10.2431,14.9875
29/12/2000,10.2431,14.9875
01/01/2001,10.454,15.2277
02/01/2001,10.2431,14.8723
03/01/2001,10.2431,14.6417
04/01/2001,10.8392,15.7369
05/01/2001,10.8667,15.9002
08/01/2001,11.0684,16.1116
09/01/2001,10.8392,16.0828
10/01/2001,10.9492,15.7946
11/01/2001,11.0043,15.9291
12/01/2001,11.0776,16.2365
15/01/2001,11.1143,16.1116
16/01/2001,11.0501,15.8618
17/01/2001,11.2794,16.2365
18/01/2001,11.3527,16.5247
19/01/2001,10.7383,16.4767
22/01/2001,10.8209,16.2557
23/01/2001,11.1051,16.3806
24/01/2001,11.1693,16.2749
25/01/2001,11.1326,16.3998
26/01/2001,11.0043,16.2173
29/01/2001,10.6008,15.8618
30/01/2001,10.72,16.1404
31/01/2001,10.8209,16.5247
01/02/2001,10.9767,16.5247
02/02/2001,10.6283,16.054
05/02/2001,10.7108,16.1789
06/02/2001,10.6283,16.102
07/02/2001,10.83,16.1404
08/02/2001,10.9126,16.2269
09/02/2001,10.8025,16.0251
12/02/2001,11.0043,16.2845
13/02/2001,11.0043,16.3902
14/02/2001,10.6191,16.0444
15/02/2001,10.9034,16.1885
16/02/2001,10.83,15.9579
19/02/2001,10.9126,16.0828
20/02/2001,10.4724,15.8234
21/02/2001,10.4265,15.6889
22/02/2001,10.1331,15.3911
23/02/2001,10.1423,15.2181
26/02/2001,10.2523,15.4199
27/02/2001,10.2615,15.612
28/02/2001,10.1881,15.5448
01/03/2001,9.9589,15.4295
02/03/2001,10.1147,15.3911
05/03/2001,10.3165,15.4199
06/03/2001,10.4082,15.8042
07/03/2001,10.4816,15.9195
08/03/2001,10.4265,16.0155
09/03/2001,10.4357,15.7561
12/03/2001,10.023,15.2662
13/03/2001,9.9955,15.295
14/03/2001,9.7938,15.074
15/03/2001,9.8121,15.2469
16/03/2001,9.4453,14.853
19/03/2001,9.4728,14.6513
20/03/2001,9.3078,14.4784
21/03/2001,9.0143,13.7962
22/03/2001,8.5466,13.3735
23/03/2001,8.8584,13.5849
26/03/2001,9.2069,14.1229
27/03/2001,9.537,14.6513
28/03/2001,9.2986,14.6129
29/03/2001,9.4178,14.6513
30/03/2001,9.4912,14.8434
02/04/2001,9.5187,14.7378
03/04/2001,9.0143,14.1709
04/04/2001,9.3353,14.4591
05/04/2001,9.5279,14.5744
06/04/2001,9.537,14.4591
09/04/2001,9.6746,14.6609
10/04/2001,9.8121,14.7954
11/04/2001,9.9313,14.7954
12/04/2001,9.9313,14.7954
13/04/2001,9.9313,14.7954
16/04/2001,10.0322,15.0356
17/04/2001,9.9497,14.8819
18/04/2001,10.1698,15.3238
19/04/2001,10.1789,15.2469
20/04/2001,9.7296,14.5936
23/04/2001,9.4178,14.3727
24/04/2001,9.5829,14.6897
25/04/2001,9.5003,14.5168
26/04/2001,9.9864,14.8915
27/04/2001,10.1789,15.1317
30/04/2001,10.1789,15.1317
01/05/2001,10.2706,15.3911
02/05/2001,10.0047,15.0836
03/05/2001,9.8488,14.8819
04/05/2001,9.9313,14.9779
07/05/2001,9.9772,15.1797
08/05/2001,9.968,15.1317
09/05/2001,10.1331,15.1701
10/05/2001,10.3807,15.6024
11/05/2001,10.2706,15.3911
14/05/2001,10.1973,15.343
15/05/2001,10.3165,15.4295
16/05/2001,10.2248,15.4295
17/05/2001,10.3807,15.7081
18/05/2001,10.4174,15.8234
21/05/2001,10.344,15.6505
22/05/2001,10.2064,15.4583
23/05/2001,10.3532,15.4103
24/05/2001,10.2431,15.4199
25/05/2001,10.0781,15.1317
28/05/2001,10.1514,15.3334
29/05/2001,10.0506,15.3718
30/05/2001,10.0689,15.3814
31/05/2001,10.3165,15.4679
01/06/2001,10.1056,15.3526
04/06/2001,10.3165,15.5448
05/06/2001,10.3348,15.5544
06/06/2001,10.3257,15.5256
07/06/2001,10.234,15.4391
08/06/2001,10.2798,15.564
11/06/2001,10.2982,15.5063
12/06/2001,10.0872,15.1797
