,100_1_log_normal,100_1_log_normal_time,100_5_log_normal,100_5_log_normal_time,100_10_log_normal,100_10_log_normal_time,1000_1_log_normal,1000_1_log_normal_time,1000_5_log_normal,1000_5_log_normal_time,1000_10_log_normal,1000_10_log_normal_time,10000_1_log_normal,10000_1_log_normal_time,10000_5_log_normal,10000_5_log_normal_time,10000_10_log_normal,10000_10_log_normal_time,100000_1_log_normal,100000_1_log_normal_time,100000_5_log_normal,100000_5_log_normal_time,100000_10_log_normal,100000_10_log_normal_time,1000000_1_log_normal,1000000_1_log_normal_time,1000000_5_log_normal,1000000_5_log_normal_time,1000000_10_log_normal,1000000_10_log_normal_time
10,0.551713066210414,7.009506225585938e-05,0.5802499489454356,8.296966552734375e-05,0.5326884777203998,0.000102996826171875,0.5298347894468978,0.00010895729064941406,0.5450544602389091,0.0002951622009277344,0.5402983131164055,0.0004820823669433594,0.5411544195984561,0.0006430149078369141,0.5404885590013058,0.002192974090576172,0.5246030276121437,0.004149913787841797,0.5282842854849615,0.00548100471496582,0.5314518794685489,0.030869007110595703,0.531508953234019,0.06008791923522949,0.5324173773344171,0.06203913688659668,0.5318104929615858,0.3058788776397705,0.5325105978180182,0.6156191825866699
11,0.542200771965407,8.893013000488281e-05,0.4375655352703285,8.487701416015625e-05,0.5612253604554213,0.000102996826171875,0.5203224952018906,0.00010704994201660156,0.5336397071449006,0.0002770423889160156,0.5184200363528891,0.0004830360412597656,0.5305957729864983,0.0005321502685546875,0.5383958542674041,0.0030279159545898438,0.5227005687631423,0.0042879581451416016,0.5333353137290603,0.005524873733520508,0.5340772726801708,0.03099203109741211,0.536797788834243,0.05968308448791504,0.5319560310635343,0.07011604309082031,0.5315517585581215,0.30753302574157715,0.5326009646133457,0.6032960414886475
12,0.5897622431904427,7.510185241699219e-05,0.5136638892303856,8.296966552734375e-05,0.551713066210414,0.00010204315185546875,0.5060540538343798,0.00010895729064941406,0.5383958542674041,0.00027489662170410156,0.5402983131164055,0.00047206878662109375,0.5421056490229569,0.0005331039428710938,0.5347811824543014,0.005324125289916992,0.5294542976770974,0.004151105880737305,0.5318228589441042,0.005503177642822266,0.5309096786965836,0.03386282920837402,0.532831162134075,0.06515097618103027,0.531552709787546,0.06222891807556152,0.5317106138720131,0.3044118881225586,0.5322832539855625,0.607978105545044
13,0.542200771965407,6.818771362304688e-05,0.551713066210414,8.296966552734375e-05,0.5136638892303856,0.00012993812561035156,0.5203224952018906,0.00011110305786132812,0.5212737246263913,0.0002741813659667969,0.5583716721819191,0.0004820823669433594,0.540773927828656,0.0005300045013427734,0.5430568784474576,0.0022368431091308594,0.5287884370799468,0.004148006439208984,0.5318323712383493,0.005781888961791992,0.5319084695923093,0.03090500831604004,0.5309001664023385,0.06740474700927734,0.5323517425041265,0.0680229663848877,0.532074934741597,0.3148360252380371,0.5323022785740525,0.6094021797180176
14,0.5231761834753927,6.914138793945312e-05,0.475614712250357,8.296966552734375e-05,0.6658605971504997,0.00010704994201660156,0.5574204427574184,0.00011086463928222656,0.542200771965407,0.0002779960632324219,0.5460056896634098,0.0004961490631103516,0.5314518794685489,0.0005381107330322266,0.5414397884258064,0.002151966094970703,0.5351616742241017,0.0042018890380859375,0.5321082277714545,0.0057430267333984375,0.532812137545585,0.030290842056274414,0.5359416823521923,0.05982804298400879,0.5323593523395226,0.0623779296875,0.5318884937743947,0.3154881000518799,0.5317714925551812,0.6355831623077393
15,0.5612253604554213,7.224082946777344e-05,0.5231761834753927,8.296966552734375e-05,0.5136638892303856,0.000102996826171875,0.5279323305978963,0.00010919570922851562,0.5136638892303856,0.0002758502960205078,0.508907742107882,0.00046896934509277344,0.5406788048862059,0.0005271434783935547,0.5311665106411987,0.0021681785583496094,0.5281225764827965,0.004154205322265625,0.5337443423815956,0.006090879440307617,0.531613588470714,0.03058481216430664,0.5327455514858699,0.07589387893676758,0.5319398601633177,0.06160998344421387,0.5328568453285365,0.3122682571411133,0.5327455514858699,0.6080539226531982
16,0.5136638892303856,6.413459777832031e-05,0.5992745374354498,8.320808410644531e-05,0.5707376547004284,0.0001049041748046875,0.5402983131164055,0.00012183189392089844,0.5307860188713984,0.0002739429473876953,0.5374446248429033,0.0004820823669433594,0.5313567565260988,0.0006380081176757812,0.5350665512816516,0.002234935760498047,0.5378251166127037,0.00414729118347168,0.5339441005607408,0.005436897277832031,0.5325362810124797,0.030544042587280273,0.531642125353449,0.060836076736450195,0.5307688967417574,0.06178021430969238,0.5316621011713636,0.313403844833374,0.5326818191144284,0.6173477172851562
17,0.4565901237603427,6.4849853515625e-05,0.475614712250357,8.20159912109375e-05,0.5041515949853784,0.00010371208190917969,0.5317372482958992,0.00010895729064941406,0.5412495425409062,0.00028586387634277344,0.5174688069283885,0.0004711151123046875,0.5303104041591481,0.0025091171264648438,0.5346860595118514,0.002321958541870117,0.531642125353449,0.004158973693847656,0.5322128630081495,0.00541996955871582,0.5356943627018221,0.030536890029907227,0.5297111296217126,0.05990290641784668,0.5325467445361493,0.062087059020996094,0.5324364019229071,0.3128929138183594,0.5319075183628847,0.6120481491088867
18,0.551713066210414,6.29425048828125e-05,0.5612253604554213,8.177757263183594e-05,0.6278114201704713,0.00010609626770019531,0.548859377936912,0.00011110305786132812,0.5117614303813842,0.00027489662170410156,0.5307860188713984,0.0004673004150390625,0.5321177400656995,0.0010759830474853516,0.5326884777203998,0.0021898746490478516,0.5344006906845011,0.0041577816009521484,0.5321843261254144,0.005403995513916016,0.5317943220613692,0.030524015426635742,0.5314518794685489,0.06816625595092773,0.5326123793664398,0.06266379356384277,0.5318932499215172,0.30765318870544434,0.5330461399840121,0.6182613372802734
19,0.5707376547004284,6.389617919921875e-05,0.5992745374354498,8.20159912109375e-05,0.6278114201704713,0.000102996826171875,0.5383958542674041,0.00011014938354492188,0.5355421659939019,0.0002720355987548828,0.5003466772873756,0.0004680156707763672,0.5379202395551538,0.0013561248779296875,0.5356372889363521,0.002148866653442383,0.5364933954184027,0.004224061965942383,0.5331736047268951,0.005496025085449219,0.5297872279756726,0.03079509735107422,0.5322128630081495,0.06047487258911133,0.5317895659142466,0.0620880126953125,0.5322014482550554,0.30696821212768555,0.5327550637801148,0.6064586639404297
20,0.551713066210414,6.413459777832031e-05,0.4565901237603427,8.296966552734375e-05,0.46610241800534985,0.000102996826171875,0.5269811011733956,0.00010991096496582031,0.5498106073614126,0.00027179718017578125,0.5260298717488949,0.0004699230194091797,0.5280274535403464,0.0015349388122558594,0.5328787236053,0.00220489501953125,0.5277420847129961,0.011004209518432617,0.5310904122872386,0.0054950714111328125,0.5309857770505435,0.03056788444519043,0.5308811418138485,0.06781005859375,0.5317429556724461,0.062145233154296875,0.532823552298679,0.305757999420166,0.532990968677391,0.6065487861633301
21,0.4470778295153356,6.29425048828125e-05,0.4946393007403713,8.606910705566406e-05,0.475614712250357,0.00010418891906738281,0.5536155250594155,0.00011181831359863281,0.5364933954184027,0.0002818107604980469,0.5564692133329177,0.0005507469177246094,0.5384909772098543,0.0007939338684082031,0.540773927828656,0.002221822738647461,0.5383958542674041,0.006639957427978516,0.5336111702621655,0.005433082580566406,0.5336492194391456,0.030833959579467773,0.5322794490678645,0.0658578872680664,0.5324516215936992,0.06216096878051758,0.531577441752583,0.30533909797668457,0.5327579174683884,0.608914852142334
22,0.5612253604554213,6.413459777832031e-05,0.5136638892303856,8.416175842285156e-05,0.5612253604554213,0.00010204315185546875,0.5479081485124112,0.00011324882507324219,0.5250786423243942,0.00027489662170410156,0.5345909365694014,0.0004918575286865234,0.5377299936702536,0.0005259513854980469,0.5376348707278036,0.002154111862182617,0.5430568784474576,0.00432896614074707,0.5330879940786902,0.005515098571777344,0.5329453096650151,0.03596901893615723,0.5314709040570389,0.06123065948486328,0.5323479375864286,0.061760902404785156,0.5318751765624518,0.3174262046813965,0.5329053580291859,0.6187911033630371
23,0.5992745374354498,6.389617919921875e-05,0.5231761834753927,8.392333984375e-05,0.5612253604554213,0.00010395050048828125,0.5260298717488949,0.00011086463928222656,0.5307860188713984,0.00027108192443847656,0.5146151186548863,0.0005500316619873047,0.5332592153751002,0.0005292892456054688,0.527551838828096,0.002189159393310547,0.5356372889363521,0.0041620731353759766,0.5343626415075211,0.005390167236328125,0.5323079859505996,0.03339385986328125,0.534153371034131,0.061266183853149414,0.5327075023088899,0.06703495979309082,0.5326152330547133,0.31754279136657715,0.5324896707706792,0.6053926944732666
24,0.542200771965407,6.389617919921875e-05,0.608786831680457,8.511543273925781e-05,0.42805324102532133,0.00010704994201660156,0.5212737246263913,0.00011014938354492188,0.5507618367859134,0.0002696514129638672,0.542200771965407,0.0004801750183105469,0.5289786829648471,0.0007290840148925781,0.53297384654775,0.0021660327911376953,0.5312616335836488,0.0041582584381103516,0.5312806581721388,0.005450010299682617,0.5297586910929376,0.0416262149810791,0.534134346445641,0.07107090950012207,0.5321177400656995,0.061750173568725586,0.5328939432760921,0.3191370964050293,0.5327626736155109,0.6068110466003418
25,0.42805324102532133,6.413459777832031e-05,0.48512700649536417,8.106231689453125e-05,0.5231761834753927,0.00010514259338378906,0.502249136136377,0.00011014938354492188,0.542200771965407,0.0002779960632324219,0.5460056896634098,0.0004749298095703125,0.5191810198924897,0.0005481243133544922,0.5390617148645546,0.0021507740020751953,0.5304055271015982,0.004194736480712891,0.5326694531319098,0.005529165267944336,0.5322033507139046,0.03895306587219238,0.5324792072470097,0.06065011024475098,0.5323336691450611,0.06303691864013672,0.5328197473809809,0.3109760284423828,0.5320597150708049,0.6074428558349609
26,0.542200771965407,7.700920104980469e-05,0.5992745374354498,8.296966552734375e-05,0.4565901237603427,0.00010395050048828125,0.5602741310309205,0.00011014938354492188,0.5336397071449006,0.00027108192443847656,0.5174688069283885,0.00047326087951660156,0.5311665106411987,0.0005490779876708984,0.5352567971665517,0.0021958351135253906,0.5446739684691089,0.004152059555053711,0.5342199570938461,0.005434274673461914,0.5332782399635903,0.031126022338867188,0.5300060107433079,0.06089210510253906,0.5330927502258126,0.06245994567871094,0.5322043019433289,0.32470107078552246,0.5332240198863938,0.6098489761352539
27,0.4946393007403713,6.580352783203125e-05,0.5136638892303856,8.20159912109375e-05,0.475614712250357,0.00010418891906738281,0.5307860188713984,0.00010919570922851562,0.5165175775038877,0.00028896331787109375,0.5345909365694014,0.00047087669372558594,0.5266957323460453,0.0005257129669189453,0.530215281216698,0.002147197723388672,0.536778764245753,0.004297971725463867,0.5323174982448446,0.00539708137512207,0.5332116539038753,0.030778169631958008,0.5333162891405704,0.061773061752319336,0.5313653175909194,0.06194567680358887,0.5318637618093577,0.31059813499450684,0.5316535401065431,0.6038620471954346
28,0.551713066210414,6.29425048828125e-05,0.551713066210414,8.177757263183594e-05,0.5707376547004284,0.00010395050048828125,0.5298347894468978,0.00011181831359863281,0.5250786423243942,0.00027680397033691406,0.5317372482958992,0.0005221366882324219,0.5391568378070046,0.0005249977111816406,0.536778764245753,0.0021638870239257812,0.5338299530298007,0.0041582584381103516,0.5322889613621096,0.005560874938964844,0.5311569983469537,0.03099536895751953,0.5344672767442161,0.061689138412475586,0.5317676876374832,0.06845307350158691,0.532234741284913,0.30569911003112793,0.5322433023497335,0.6097791194915771
29,0.6658605971504997,6.29425048828125e-05,0.5041515949853784,8.20159912109375e-05,0.5707376547004284,0.00010275840759277344,0.5355421659939019,0.00010800361633300781,0.5212737246263913,0.0002741813659667969,0.5364933954184027,0.0005390644073486328,0.5354470430514519,0.0005266666412353516,0.5412495425409062,0.0021491050720214844,0.5391568378070046,0.011360883712768555,0.5322699367736194,0.005496978759765625,0.5331736047268951,0.030469179153442383,0.5337633669700856,0.060945987701416016,0.5329529195004111,0.06193089485168457,0.5327417465681719,0.3058643341064453,0.5320863494946908,0.6117839813232422
30,0.5897622431904427,6.508827209472656e-05,0.5326884777203998,8.511543273925781e-05,0.4946393007403713,0.00010395050048828125,0.5383958542674041,0.00010895729064941406,0.5345909365694014,0.0002696514129638672,0.5032003655608778,0.0010991096496582031,0.531642125353449,0.0005300045013427734,0.5384909772098543,0.0021979808807373047,0.5285030682525967,0.0060689449310302734,0.5327170146031349,0.0053920745849609375,0.5318609081210842,0.030727148056030273,0.5319179818865543,0.06899309158325195,0.5317591265726627,0.0636301040649414,0.532772185909756,0.3057432174682617,0.5327170146031349,0.621344804763794
31,0.4946393007403713,6.198883056640625e-05,0.46610241800534985,8.392333984375e-05,0.551713066210414,0.00010228157043457031,0.5098589715323827,0.00011277198791503906,0.5412495425409062,0.00026798248291015625,0.5469569190879106,0.001013040542602539,0.534210444799601,0.0005300045013427734,0.5380153624976038,0.002162933349609375,0.5312616335836488,0.004266023635864258,0.5348763053967515,0.005553245544433594,0.534086784974416,0.0402066707611084,0.5318323712383493,0.060745954513549805,0.5325943060073742,0.06220102310180664,0.5310238262275236,0.31305789947509766,0.5319712507343264,0.6061632633209229
32,0.5707376547004284,6.413459777832031e-05,0.5612253604554213,8.296966552734375e-05,0.542200771965407,0.00010418891906738281,0.5364933954184027,0.00011014938354492188,0.5269811011733956,0.0002758502960205078,0.5174688069283885,0.0007679462432861328,0.5265054864611453,0.0005462169647216797,0.5274567158856459,0.0021610260009765625,0.5287884370799468,0.004137992858886719,0.5307289451059284,0.005505084991455078,0.5348097193370365,0.03078007698059082,0.5318609081210842,0.06080007553100586,0.5325448420773002,0.0619511604309082,0.5324249871698131,0.3155639171600342,0.5324021576636251,0.6132040023803711
33,0.5326884777203998,6.318092346191406e-05,0.542200771965407,8.702278137207031e-05,0.6182991259254641,0.00010275840759277344,0.5098589715323827,0.00011014938354492188,0.5260298717488949,0.0002808570861816406,0.5193712657773899,0.0005047321319580078,0.536873887188203,0.0005660057067871094,0.540773927828656,0.002142190933227539,0.5271713470582957,0.004153013229370117,0.5324031088930496,0.005529165267944336,0.5322889613621096,0.030771970748901367,0.5334018997887754,0.06305098533630371,0.5320197634349759,0.07333612442016602,0.5325667203540638,0.3138730525970459,0.5322604244793745,0.6137831211090088
34,0.4565901237603427,6.318092346191406e-05,0.48512700649536417,8.392333984375e-05,0.5326884777203998,0.000102996826171875,0.5174688069283885,0.00011324882507324219,0.5355421659939019,0.0002739429473876953,0.5412495425409062,0.0004699230194091797,0.5303104041591481,0.0005350112915039062,0.5291689288497472,0.0021789073944091797,0.5389665919221046,0.0041730403900146484,0.5322889613621096,0.005502939224243164,0.5361319282370924,0.03073883056640625,0.5323650597160696,0.0599057674407959,0.5318723228741783,0.061785221099853516,0.5315821978997055,0.31418490409851074,0.5328035764807644,0.6014583110809326
35,0.6182991259254641,6.29425048828125e-05,0.48512700649536417,9.489059448242188e-05,0.5992745374354498,0.00010323524475097656,0.5203224952018906,0.00010895729064941406,0.5526642956349148,0.0002739429473876953,0.5307860188713984,0.0004711151123046875,0.5272664700007458,0.0005292892456054688,0.5333543383175503,0.0021467208862304688,0.5291689288497472,0.0042266845703125,0.5326409162491748,0.005948305130004883,0.5322984736563546,0.030382633209228516,0.5324031088930496,0.05964517593383789,0.5322490097262805,0.06272172927856445,0.5329120166351575,0.3104069232940674,0.5320521052354089,0.6030471324920654
36,0.5897622431904427,6.29425048828125e-05,0.542200771965407,8.392333984375e-05,0.5136638892303856,0.00010704994201660156,0.5469569190879106,0.00010800361633300781,0.528883560022397,0.0002739429473876953,0.5431520013899077,0.00047278404235839844,0.5459105667209597,0.0005249977111816406,0.5306908959289484,0.002146005630493164,0.5330689694902001,0.004273891448974609,0.5337348300873507,0.005485057830810547,0.5340487357974358,0.031062841415405273,0.5348192316312814,0.06895899772644043,0.5325001342943487,0.06186699867248535,0.5324344994640582,0.309711217880249,0.5324782560175852,0.6084790229797363
37,0.551713066210414,6.413459777832031e-05,0.4946393007403713,8.273124694824219e-05,0.5707376547004284,0.00010275840759277344,0.5212737246263913,0.00010800361633300781,0.5146151186548863,0.0002739429473876953,0.5041515949853784,0.00046634674072265625,0.5353519201090018,0.0005280971527099609,0.5312616335836488,0.0022001266479492188,0.5352567971665517,0.004141092300415039,0.5320321294174943,0.005430936813354492,0.5328026252513399,0.0307619571685791,0.532907260488035,0.06020188331604004,0.5325153539651407,0.06205606460571289,0.5323926453693801,0.32462382316589355,0.5321586429309529,0.6270568370819092
38,0.5897622431904427,6.699562072753906e-05,0.5612253604554213,8.296966552734375e-05,0.4946393007403713,0.00010204315185546875,0.5355421659939019,0.00010919570922851562,0.5402983131164055,0.000308990478515625,0.5450544602389091,0.0004763603210449219,0.5310713876987486,0.0005280971527099609,0.5344958136269512,0.0021469593048095703,0.5361129036486024,0.0041620731353759766,0.5323745720103146,0.005502223968505859,0.5318704204153292,0.03084707260131836,0.5300535722145329,0.06010103225708008,0.5323117908682976,0.06189918518066406,0.532863503934508,0.3081040382385254,0.5315080020045945,0.6017370223999023
39,0.5707376547004284,6.29425048828125e-05,0.4946393007403713,8.296966552734375e-05,0.5136638892303856,0.0001049041748046875,0.5108102009568835,0.00010991096496582031,0.5612253604554213,0.00032210350036621094,0.5203224952018906,0.00046896934509277344,0.5344958136269512,0.0005381107330322266,0.5396324525192551,0.002160787582397461,0.530120158274248,0.00421905517578125,0.5322223753023945,0.0053937435150146484,0.5336492194391456,0.031273841857910156,0.5344102029787462,0.05980110168457031,0.5331098723554537,0.06194901466369629,0.5321757650605939,0.32387375831604004,0.5330527985899836,0.627683162689209
40,0.38049176980028565,6.508827209472656e-05,0.5326884777203998,8.20159912109375e-05,0.5897622431904427,0.00010609626770019531,0.542200771965407,0.0001220703125,0.5193712657773899,0.0003180503845214844,0.5155663480793871,0.0010442733764648438,0.5357324118788022,0.0005292892456054688,0.5363031495335026,0.0021750926971435547,0.5319274941807993,0.004138946533203125,0.5343626415075211,0.0055119991302490234,0.5331070186671802,0.03071427345275879,0.5313852934088338,0.06000781059265137,0.5323755232397391,0.0628669261932373,0.5333762165943139,0.3275740146636963,0.5313910007853809,0.6130678653717041
41,0.5707376547004284,6.508827209472656e-05,0.48512700649536417,8.416175842285156e-05,0.551713066210414,0.00010395050048828125,0.5250786423243942,0.00010919570922851562,0.5412495425409062,0.0003008842468261719,0.5222249540508921,0.0007190704345703125,0.5305006500440482,0.0005202293395996094,0.5344958136269512,0.0021512508392333984,0.5360177807061524,0.004149913787841797,0.5312901704663838,0.005436897277832031,0.5325457933067247,0.03904294967651367,0.5298633263296327,0.05957508087158203,0.532263278167648,0.0618290901184082,0.531596466341073,0.3234429359436035,0.5323355716039101,0.6208949089050293
42,0.5231761834753927,6.389617919921875e-05,0.5136638892303856,8.296966552734375e-05,0.5326884777203998,0.00010228157043457031,0.5307860188713984,0.00011086463928222656,0.5393470836919048,0.0002810955047607422,0.5269811011733956,0.0004930496215820312,0.5290738059072971,0.0005218982696533203,0.5359226577637023,0.0021491050720214844,0.5286933141374968,0.0041561126708984375,0.5313472442318539,0.005506753921508789,0.5340677603859258,0.030792951583862305,0.5321177400656995,0.0630331039428711,0.5324230847109642,0.061975955963134766,0.5322356925143376,0.3116590976715088,0.5333486309410034,0.6054010391235352
43,0.542200771965407,6.508827209472656e-05,0.46610241800534985,8.296966552734375e-05,0.5041515949853784,0.00013899803161621094,0.5412495425409062,0.00011229515075683594,0.4898831536178677,0.00028204917907714844,0.5507618367859134,0.000469207763671875,0.5334494612600004,0.0005297660827636719,0.531642125353449,0.002176046371459961,0.5308811418138485,0.004143714904785156,0.5313757811145888,0.0053577423095703125,0.5322889613621096,0.030703067779541016,0.5310904122872386,0.06075167655944824,0.5313957569325034,0.06218409538269043,0.5326333064137788,0.3122529983520508,0.5321386671130384,0.608983039855957
44,0.5326884777203998,6.389617919921875e-05,0.551713066210414,0.0001068115234375,0.5897622431904427,0.00011229515075683594,0.5450544602389091,0.00011110305786132812,0.5155663480793871,0.00029397010803222656,0.5336397071449006,0.0005087852478027344,0.5292640517921973,0.0005240440368652344,0.5241274128998935,0.0021560192108154297,0.5352567971665517,0.004214763641357422,0.5314709040570389,0.005493879318237305,0.5298443017411427,0.030689001083374023,0.531661149941939,0.06147408485412598,0.531585051587979,0.06193113327026367,0.5327265268973799,0.30880212783813477,0.5324792072470097,0.6045739650726318
45,0.5041515949853784,6.413459777832031e-05,0.5326884777203998,8.392333984375e-05,0.551713066210414,0.00010323524475097656,0.5402983131164055,0.00010919570922851562,0.5184200363528891,0.0002739429473876953,0.5079565126833813,0.0004906654357910156,0.5216542163961916,0.0005369186401367188,0.5268859782309454,0.002147197723388672,0.5332592153751002,0.004150867462158203,0.5308050434598884,0.005448102951049805,0.531594563882224,0.034594058990478516,0.5331640924326502,0.07091093063354492,0.5326456723962973,0.06330704689025879,0.5324525728231237,0.31426000595092773,0.5320597150708049,0.6200828552246094
46,0.5802499489454356,6.389617919921875e-05,0.5231761834753927,8.511543273925781e-05,0.5231761834753927,0.00010204315185546875,0.5146151186548863,0.00010800361633300781,0.5184200363528891,0.00027108192443847656,0.5279323305978963,0.0004761219024658203,0.5391568378070046,0.0005271434783935547,0.5410592966560062,0.0021810531616210938,0.5312616335836488,0.004147052764892578,0.5281320887770414,0.0054209232330322266,0.5314423671743039,0.03186488151550293,0.5343245923305411,0.05987977981567383,0.5325362810124797,0.061795949935913086,0.5316849306775516,0.30823802947998047,0.5320064462230328,0.6055538654327393
