,euler_maruyama_volatility_stock_140_0.05,euler_maruyama_volatility_stock_140_0.05_time,euler_maruyama_volatility_stock_140_0.1,euler_maruyama_volatility_stock_140_0.1_time,euler_maruyama_volatility_stock_140_0.15000000000000002,euler_maruyama_volatility_stock_140_0.15000000000000002_time,euler_maruyama_volatility_stock_140_0.2,euler_maruyama_volatility_stock_140_0.2_time,euler_maruyama_volatility_stock_140_0.25,euler_maruyama_volatility_stock_140_0.25_time,euler_maruyama_volatility_stock_140_0.3,euler_maruyama_volatility_stock_140_0.3_time,euler_maruyama_volatility_stock_140_0.35000000000000003,euler_maruyama_volatility_stock_140_0.35000000000000003_time,euler_maruyama_volatility_stock_140_0.4,euler_maruyama_volatility_stock_140_0.4_time,euler_maruyama_volatility_stock_140_0.45,euler_maruyama_volatility_stock_140_0.45_time,euler_maruyama_volatility_stock_140_0.5,euler_maruyama_volatility_stock_140_0.5_time
0,0.951229424500714,0.2094130516052246,0.951229424500714,0.20802998542785645,0.9497169697157579,0.20568394660949707,0.9372178150778184,0.2069261074066162,0.9076916537413163,0.20608901977539062,0.8704129725951333,0.20710086822509766,0.8269893493666758,0.20621275901794434,0.7842886605008387,0.2069089412689209,0.7471716883568208,0.20643877983093262,0.7095981260890426,0.2076129913330078
1,0.951229424500714,0.21070003509521484,0.951229424500714,0.2054281234741211,0.9496598959502878,0.20692205429077148,0.9372273273720636,0.21225237846374512,0.9078058012722564,0.20670008659362793,0.8688244194562171,0.20706677436828613,0.8293103491624575,0.20661687850952148,0.784678664564884,0.2055978775024414,0.7481134054870765,0.20781493186950684,0.7084661630738868,0.20666813850402832
2,0.951229424500714,0.20635104179382324,0.951229424500714,0.20845413208007812,0.9496503836560428,0.21958565711975098,0.9371322044296134,0.20669984817504883,0.9088616659334522,0.207381010055542,0.8691288128720573,0.2071089744567871,0.8274935009616612,0.207183837890625,0.7853635497505245,0.2072749137878418,0.7443370246718087,0.20601797103881836,0.7084090893084167,0.2089238166809082
3,0.951229424500714,0.20657896995544434,0.951229424500714,0.20610690116882324,0.949878678717923,0.21124768257141113,0.9368278110137732,0.2074291706085205,0.9076155553873563,0.2086808681488037,0.8699373578828831,0.20999503135681152,0.8265232469486704,0.20641374588012695,0.7822910787093872,0.20929908752441406,0.7459826515761949,0.20667624473571777,0.706088089512635,0.21888208389282227
4,0.951229424500714,0.20643210411071777,0.9512199122064691,0.20703411102294922,0.949812092658208,0.20921802520751953,0.9376363560245988,0.20774292945861816,0.9081577561593217,0.20764422416687012,0.8689575915756473,0.20750999450683594,0.827189107545821,0.21622800827026367,0.7838606072598133,0.20876002311706543,0.7467436351157956,0.20582222938537598,0.7090178761400971,0.2101759910583496
5,0.951229424500714,0.2064981460571289,0.951229424500714,0.20666122436523438,0.9497550188927378,0.21045804023742676,0.9365043930094429,0.20560383796691895,0.9073396988542511,0.20662522315979004,0.8696234521727977,0.20664000511169434,0.8277693574947664,0.20740795135498047,0.7840698777332035,0.20659613609313965,0.7455831352179046,0.20735836029052734,0.7097883719739427,0.2126920223236084
6,0.951229424500714,0.20678091049194336,0.9512199122064691,0.20693469047546387,0.9497359943042479,0.21119904518127441,0.9372844011375335,0.2063589096069336,0.9082148299247917,0.20683693885803223,0.869861259528923,0.20623993873596191,0.827350816547986,0.20627784729003906,0.7865240496484154,0.2068498134613037,0.7451075205056542,0.20684599876403809,0.7112437529934289,0.21057796478271484
7,0.951229424500714,0.20854806900024414,0.9512199122064691,0.20816993713378906,0.9497169697157579,0.21369504928588867,0.9371892781950835,0.20685172080993652,0.907130428380861,0.20697999000549316,0.8683868539209468,0.20652008056640625,0.827331791959496,0.2072279453277588,0.786048434936165,0.2092142105102539,0.7463155818747702,0.20653295516967773,0.7084186016026617,0.22101593017578125
8,0.951229424500714,0.210860013961792,0.9512199122064691,0.20762991905212402,0.9498977033064131,0.20669794082641602,0.9369704954274484,0.21026206016540527,0.9083099528672417,0.20814800262451172,0.8681966080360467,0.20710992813110352,0.8261712920616052,0.20864415168762207,0.7865050250599254,0.22079706192016602,0.7444321476142588,0.20698881149291992,0.7111010685797537,0.20822906494140625
9,0.951229424500714,0.2163708209991455,0.9512199122064691,0.20634007453918457,0.949954777071883,0.2077193260192871,0.9371512290181034,0.20688295364379883,0.908528735634877,0.2070610523223877,0.8696424767612878,0.20689630508422852,0.8277598452005213,0.21272897720336914,0.7850020825692143,0.20825910568237305,0.7436901886631482,0.2071070671081543,0.7079049377134313,0.20651507377624512
