,euler_maruyama_volatility_stock_60_0.05,euler_maruyama_volatility_stock_60_0.05_time,euler_maruyama_volatility_stock_60_0.1,euler_maruyama_volatility_stock_60_0.1_time,euler_maruyama_volatility_stock_60_0.15000000000000002,euler_maruyama_volatility_stock_60_0.15000000000000002_time,euler_maruyama_volatility_stock_60_0.2,euler_maruyama_volatility_stock_60_0.2_time,euler_maruyama_volatility_stock_60_0.25,euler_maruyama_volatility_stock_60_0.25_time,euler_maruyama_volatility_stock_60_0.3,euler_maruyama_volatility_stock_60_0.3_time,euler_maruyama_volatility_stock_60_0.35000000000000003,euler_maruyama_volatility_stock_60_0.35000000000000003_time,euler_maruyama_volatility_stock_60_0.4,euler_maruyama_volatility_stock_60_0.4_time,euler_maruyama_volatility_stock_60_0.45,euler_maruyama_volatility_stock_60_0.45_time,euler_maruyama_volatility_stock_60_0.5,euler_maruyama_volatility_stock_60_0.5_time
0,0.951229424500714,0.20658302307128906,0.9512199122064691,0.44110894203186035,0.9497169697157579,0.2203211784362793,0.9368848847792433,0.278914213180542,0.9077677520952764,0.20588302612304688,0.8710502963095489,0.20946907997131348,0.8279025296141964,0.23786401748657227,0.7861055087016351,0.2078540325164795,0.743499942778248,0.21353983879089355,0.7086278720760518,0.21568989753723145
1,0.951229424500714,0.22857093811035156,0.9512199122064691,0.21143889427185059,0.9496694082445328,0.2231769561767578,0.9369895200159383,0.28316307067871094,0.9075109201506611,0.28435778617858887,0.8687483211022572,0.24885797500610352,0.8257051896435998,0.23931002616882324,0.7837274351403833,0.20777010917663574,0.7471241268855958,0.2070908546447754,0.710045203918558,0.2069408893585205
2,0.951229424500714,0.206376314163208,0.951229424500714,0.20703721046447754,0.9497074574215129,0.2532663345336914,0.9367612249540582,0.27771711349487305,0.9082909282787518,0.20625996589660645,0.8691573497547924,0.23970293998718262,0.828568390211347,0.22043514251708984,0.784612078505169,0.21328997611999512,0.7468863195294706,0.21153497695922852,0.7127086463071599,0.2113938331604004
3,0.951229424500714,0.22954273223876953,0.9512199122064691,0.20892906188964844,0.9497169697157579,0.22297024726867676,0.9371226921353684,0.27132201194763184,0.9089853257586373,0.21526694297790527,0.8692714972857325,0.21150898933410645,0.8277027714350513,0.26840686798095703,0.7845264678569639,0.20642399787902832,0.7459636269877049,0.2071549892425537,0.7096171506775326,0.2094268798828125
4,0.951229424500714,0.2118358612060547,0.951229424500714,0.20674800872802734,0.9497074574215129,0.20795702934265137,0.9364282946554829,0.25443100929260254,0.9075584816218862,0.20641708374023438,0.8680158744453915,0.20948004722595215,0.8263900748292403,0.22054719924926758,0.7840984146159385,0.21221399307250977,0.7453453278617795,0.21699190139770508,0.7081332327753115,0.21767210960388184
5,0.951229424500714,0.24588894844055176,0.951229424500714,0.24025702476501465,0.949831117246698,0.2223191261291504,0.9374080609627186,0.2151169776916504,0.907358723442741,0.22479581832885742,0.8695188169361027,0.2138071060180664,0.8280452140278716,0.2114429473876953,0.7869425905951957,0.20652508735656738,0.7473048604762509,0.20699524879455566,0.7090654376113222,0.20717096328735352
6,0.951229424500714,0.2062208652496338,0.951229424500714,0.262037992477417,0.9497835557754729,0.2606501579284668,0.9369895200159383,0.2683877944946289,0.9083955635154468,0.2063150405883789,0.8700895545908031,0.2098228931427002,0.825962021588215,0.2194051742553711,0.7851352546886443,0.21220779418945312,0.7432906723048579,0.2150101661682129,0.7081237204810665,0.20777201652526855
7,0.951229424500714,0.22010278701782227,0.951229424500714,0.21585297584533691,0.9496598959502878,0.23539376258850098,0.9364187823612379,0.2410428524017334,0.9081958053363017,0.2073228359222412,0.8691288128720573,0.21570205688476562,0.8270369108379008,0.2133800983428955,0.7831091360144579,0.20702433586120605,0.743404819835798,0.20938968658447266,0.7091605605537723,0.20648789405822754
8,0.951229424500714,0.2060706615447998,0.951229424500714,0.21715688705444336,0.949812092658208,0.269254207611084,0.9367802495425481,0.2889411449432373,0.9074633586794362,0.20854997634887695,0.8698327226461879,0.21445107460021973,0.8270464231321457,0.22475481033325195,0.7850876932174192,0.21603107452392578,0.7457163073373347,0.20597410202026367,0.7092366589077324,0.2064800262451172
9,0.951229424500714,0.2087109088897705,0.951229424500714,0.21327495574951172,0.9500403877200881,0.27153611183166504,0.936570979069158,0.21604299545288086,0.9069306702017158,0.2091541290283203,0.8683107555669868,0.23452091217041016,0.8275981361983562,0.21144413948059082,0.7862386808210652,0.20717096328735352,0.7454404508042296,0.2119617462158203,0.7093508064386725,0.21005702018737793
10,0.951229424500714,0.21675992012023926,0.951229424500714,0.2129371166229248,0.9497455065984929,0.27578282356262207,0.9372368396663086,0.22175979614257812,0.9083860512212019,0.21022295951843262,0.8688624686331973,0.21065592765808105,0.8280261894393816,0.2201700210571289,0.7870947873031159,0.20715594291687012,0.7454784999812095,0.20795321464538574,0.7065732165191304,0.20673274993896484
