,100_1_milstein,100_1_milstein_time,100_5_milstein,100_5_milstein_time,100_10_milstein,100_10_milstein_time,100_20_milstein,100_20_milstein_time,1000_1_milstein,1000_1_milstein_time,1000_5_milstein,1000_5_milstein_time,1000_10_milstein,1000_10_milstein_time,1000_20_milstein,1000_20_milstein_time,10000_1_milstein,10000_1_milstein_time,10000_5_milstein,10000_5_milstein_time,10000_10_milstein,10000_10_milstein_time,10000_20_milstein,10000_20_milstein_time,100000_1_milstein,100000_1_milstein_time,100000_5_milstein,100000_5_milstein_time,100000_10_milstein,100000_10_milstein_time,100000_20_milstein,100000_20_milstein_time,1000000_1_milstein,1000000_1_milstein_time,1000000_5_milstein,1000000_5_milstein_time,1000000_10_milstein,1000000_10_milstein_time,1000000_20_milstein,1000000_20_milstein_time
10,0.5326884777203998,8.392333984375e-05,0.4946393007403713,9.107589721679688e-05,0.4946393007403713,0.00010967254638671875,0.5326884777203998,0.00014400482177734375,0.5507618367859134,0.00011539459228515625,0.5260298717488949,0.000263214111328125,0.5260298717488949,0.0005030632019042969,0.5697864252759277,0.0008411407470703125,0.5289786829648471,0.0005047321319580078,0.534210444799601,0.0020399093627929688,0.5309762647562986,0.003765106201171875,0.5305006500440482,0.008988142013549805,0.5341819079168659,0.005240917205810547,0.5359226577637023,0.029987096786499023,0.5333162891405704,0.058560848236083984,0.5347336209830764,0.11388230323791504,0.5336977321397951,0.06286787986755371,0.5324154748755682,0.32193779945373535,0.5325029879826222,0.5841069221496582,0.5319817142579958,1.2519450187683105
11,0.5897622431904427,7.43865966796875e-05,0.5707376547004284,9.322166442871094e-05,0.551713066210414,0.00012493133544921875,0.5136638892303856,0.0001430511474609375,0.49273684189136985,0.00011897087097167969,0.502249136136377,0.0002627372741699219,0.5326884777203998,0.0004470348358154297,0.5317372482958992,0.0008420944213867188,0.5242225358423436,0.0004930496215820312,0.5326884777203998,0.0019567012786865234,0.5379202395551538,0.004323005676269531,0.5351616742241017,0.008881092071533203,0.5338394653240457,0.005223989486694336,0.5332877522578353,0.03021097183227539,0.5348763053967515,0.05836820602416992,0.5329453096650151,0.1144411563873291,0.5332135563627243,0.06122279167175293,0.5322337900554884,0.29161715507507324,0.5321957408785085,0.5900359153747559,0.5319978851582123,1.2578599452972412
12,0.48512700649536417,7.319450378417969e-05,0.475614712250357,9.107589721679688e-05,0.542200771965407,0.00010919570922851562,0.5326884777203998,0.00014495849609375,0.5269811011733956,0.00011396408081054688,0.5355421659939019,0.00026798248291015625,0.5317372482958992,0.00047707557678222656,0.5364933954184027,0.0008289813995361328,0.5304055271015982,0.0004928112030029297,0.5341153218571509,0.0019719600677490234,0.5310713876987486,0.0055980682373046875,0.5228908146480424,0.009092092514038086,0.5332782399635903,0.005255222320556641,0.5338299530298007,0.031237125396728516,0.5311284614642187,0.05782890319824219,0.5332021416096303,0.11414790153503418,0.5324972806060753,0.06152701377868652,0.5324811097058587,0.29294514656066895,0.5315431974933009,0.5746109485626221,0.5325010855237733,1.2458078861236572
13,0.5802499489454356,7.796287536621094e-05,0.46610241800534985,8.988380432128906e-05,0.3900040640452927,0.00011014938354492188,0.6468360086604856,0.0001437664031982422,0.528883560022397,0.00011706352233886719,0.5193712657773899,0.0002810955047607422,0.5393470836919048,0.0004317760467529297,0.5336397071449006,0.000827789306640625,0.5251737652668442,0.0005340576171875,0.5312616335836488,0.0019540786743164062,0.5357324118788022,0.004033088684082031,0.5359226577637023,0.008955001831054688,0.5334399489657554,0.005099058151245117,0.5349333791622215,0.030431270599365234,0.5323365228333345,0.05763411521911621,0.5319465187692893,0.1217947006225586,0.533505583796046,0.0721132755279541,0.5329063092586105,0.29164695739746094,0.53220239948448,0.576589822769165,0.5317467605901441,1.2651519775390625
14,0.409028652535307,9.274482727050781e-05,0.551713066210414,9.012222290039062e-05,0.5136638892303856,0.00010919570922851562,0.48512700649536417,0.00014781951904296875,0.528883560022397,0.00011706352233886719,0.5136638892303856,0.0002682209014892578,0.5269811011733956,0.00045299530029296875,0.5184200363528891,0.0008559226989746094,0.5270762241158456,0.0004971027374267578,0.5365885183608529,0.002032041549682617,0.536873887188203,0.0059337615966796875,0.5324031088930496,0.00886392593383789,0.53297384654775,0.005218982696533203,0.5344672767442161,0.030498981475830078,0.5337633669700856,0.057473182678222656,0.5300345476260429,0.11410307884216309,0.5332963133226558,0.06060194969177246,0.533503681337197,0.2927229404449463,0.5320511540059844,0.5860378742218018,0.5326019158427703,1.279999017715454
15,0.6278114201704713,7.390975952148438e-05,0.46610241800534985,9.012222290039062e-05,0.5136638892303856,0.00010919570922851562,0.48512700649536417,0.0001418590545654297,0.5479081485124112,0.00011491775512695312,0.528883560022397,0.0002601146697998047,0.5260298717488949,0.00043082237243652344,0.5298347894468978,0.0008180141448974609,0.5314518794685489,0.0005016326904296875,0.536873887188203,0.002012014389038086,0.5353519201090018,0.004002094268798828,0.5300250353317979,0.008876800537109375,0.5371497437213082,0.005148887634277344,0.5324411580700297,0.03643488883972168,0.5325838424837047,0.05729103088378906,0.5321653015369244,0.11481332778930664,0.5330937014552372,0.0626990795135498,0.5330157006424281,0.2996551990509033,0.5327103559971634,0.5816538333892822,0.5322014482550554,1.3168108463287354
16,0.5041515949853784,7.295608520507812e-05,0.5041515949853784,9.107589721679688e-05,0.5707376547004284,0.00010800361633300781,0.5326884777203998,0.0001430511474609375,0.5032003655608778,0.00011301040649414062,0.5032003655608778,0.0002589225769042969,0.5374446248429033,0.00046896934509277344,0.5174688069283885,0.0008168220520019531,0.5318323712383493,0.0004909038543701172,0.5233664293602929,0.0019550323486328125,0.5292640517921973,0.003889799118041992,0.5265054864611453,0.008941173553466797,0.5321748138311694,0.0051500797271728516,0.5306338221634783,0.03611588478088379,0.5326218916606849,0.0629570484161377,0.5317087114131641,0.12094306945800781,0.5328777723758755,0.06050300598144531,0.5326960875557958,0.30356311798095703,0.533589291985402,0.5842680931091309,0.5326190379724113,1.2454781532287598
17,0.4946393007403713,7.510185241699219e-05,0.5136638892303856,9.107589721679688e-05,0.5041515949853784,0.00011086463928222656,0.5231761834753927,0.00015997886657714844,0.5070052832588806,0.00011491775512695312,0.5374446248429033,0.0002601146697998047,0.5383958542674041,0.0004401206970214844,0.5374446248429033,0.0009121894836425781,0.5284079453101467,0.0005011558532714844,0.5251737652668442,0.001965045928955078,0.5272664700007458,0.003947019577026367,0.5323079859505996,0.010873794555664062,0.5320796908887193,0.005265235900878906,0.5314709040570389,0.030480146408081055,0.5322318875966395,0.05787181854248047,0.5321843261254144,0.11615109443664551,0.5327417465681719,0.06056094169616699,0.5332544592279778,0.31241703033447266,0.5329025043409125,0.5939621925354004,0.5323384252921836,1.262563943862915
18,0.4565901237603427,7.224082946777344e-05,0.551713066210414,8.916854858398438e-05,0.475614712250357,0.00010895729064941406,0.4946393007403713,0.00014519691467285156,0.5441032308144084,0.00011396408081054688,0.5355421659939019,0.0002579689025878906,0.5450544602389091,0.0004322528839111328,0.5402983131164055,0.0008447170257568359,0.5416300343107066,0.0004918575286865234,0.5384909772098543,0.0020067691802978516,0.5334494612600004,0.0037653446197509766,0.5318323712383493,0.011590957641601562,0.534210444799601,0.005092144012451172,0.5338680022067807,0.029976844787597656,0.5303579656303731,0.057264089584350586,0.5295589329137925,0.11485791206359863,0.5333895338062569,0.06383085250854492,0.5332478006220063,0.299746036529541,0.5331536289089807,0.5793251991271973,0.5324906220001037,1.2595458030700684
19,0.4565901237603427,7.200241088867188e-05,0.5707376547004284,9.274482727050781e-05,0.5612253604554213,0.00010800361633300781,0.551713066210414,0.0001430511474609375,0.5269811011733956,0.00011610984802246094,0.5231761834753927,0.00025773048400878906,0.5307860188713984,0.0004439353942871094,0.5374446248429033,0.0008251667022705078,0.5239371670149933,0.0006716251373291016,0.530215281216698,0.0019490718841552734,0.5343055677420511,0.003856182098388672,0.5265054864611453,0.008822917938232422,0.5324887195412548,0.0050737857818603516,0.5352092356953267,0.030366897583007812,0.5324316457757846,0.05763101577758789,0.5308906541080934,0.11453986167907715,0.5334570710953964,0.06084299087524414,0.5329491145827131,0.3001670837402344,0.5327807469745763,0.5749890804290771,0.5326713555907588,1.2529628276824951
20,0.5326884777203998,7.581710815429688e-05,0.5041515949853784,9.012222290039062e-05,0.5326884777203998,0.00010991096496582031,0.5136638892303856,0.00014281272888183594,0.5184200363528891,0.00011515617370605469,0.5231761834753927,0.00027489662170410156,0.5469569190879106,0.0004448890686035156,0.5231761834753927,0.0008099079132080078,0.5378251166127037,0.0004968643188476562,0.5360177807061524,0.001992940902709961,0.531547002410999,0.0041506290435791016,0.5312616335836488,0.008995771408081055,0.5325077441297448,0.005137920379638672,0.5334494612600004,0.030052900314331055,0.53284067442832,0.05719399452209473,0.5326504285434198,0.1227576732635498,0.5334513637188495,0.06837821006774902,0.5333334112702114,0.3129849433898926,0.5322680343147705,0.5828757286071777,0.5329272363059496,1.2537312507629395
21,0.5231761834753927,7.200241088867188e-05,0.4565901237603427,9.012222290039062e-05,0.5326884777203998,0.00010776519775390625,0.551713066210414,0.00014495849609375,0.5203224952018906,0.0001480579376220703,0.548859377936912,0.00026488304138183594,0.508907742107882,0.00043702125549316406,0.5336397071449006,0.0008230209350585938,0.5240322899574433,0.0004851818084716797,0.53297384654775,0.004661083221435547,0.5371592560155531,0.004858970642089844,0.5299299123893478,0.009068012237548828,0.5327836006628499,0.005159139633178711,0.5346384980406264,0.029890060424804688,0.5338489776182908,0.057372331619262695,0.5317848097671242,0.11403107643127441,0.5330623108842286,0.061676025390625,0.5331307994027926,0.2991669178009033,0.532861601475659,0.5873770713806152,0.5324126211872947,1.2553839683532715
22,0.5041515949853784,7.295608520507812e-05,0.5326884777203998,9.012222290039062e-05,0.551713066210414,0.00011181831359863281,0.5231761834753927,0.0001430511474609375,0.5707376547004284,0.00011897087097167969,0.5212737246263913,0.0002589225769042969,0.542200771965407,0.0004398822784423828,0.555517983908417,0.0008158683776855469,0.5279323305978963,0.0005059242248535156,0.5364933954184027,0.0020177364349365234,0.5341153218571509,0.004117727279663086,0.5225103228782422,0.008877992630004883,0.5314328548800589,0.006218910217285156,0.5337348300873507,0.029729843139648438,0.530319916453393,0.07098388671875,0.5304721131613132,0.11486005783081055,0.5330937014552372,0.061068058013916016,0.5331878731682628,0.29363107681274414,0.5330318715426446,0.5793418884277344,0.5328568453285365,1.2576897144317627
23,0.475614712250357,7.128715515136719e-05,0.551713066210414,8.988380432128906e-05,0.4375655352703285,0.0001087188720703125,0.5326884777203998,0.00014472007751464844,0.5393470836919048,0.00011801719665527344,0.5364933954184027,0.0002608299255371094,0.5279323305978963,0.0004391670227050781,0.542200771965407,0.0008339881896972656,0.5334494612600004,0.0004990100860595703,0.5349714283392015,0.0030786991119384766,0.5344006906845011,0.0039348602294921875,0.5394422066343549,0.008929014205932617,0.534248493976581,0.005583763122558594,0.5321938384196595,0.02931809425354004,0.534277030859316,0.06457805633544922,0.5341153218571509,0.11369824409484863,0.5334199731478408,0.07262682914733887,0.5334760956838864,0.29392504692077637,0.5321177400656995,0.5892291069030762,0.5327341367327759,1.2574310302734375
24,0.5992745374354498,7.390975952148438e-05,0.5707376547004284,8.869171142578125e-05,0.551713066210414,0.00010919570922851562,0.4946393007403713,0.00014400482177734375,0.5279323305978963,0.00014281272888183594,0.5460056896634098,0.0002570152282714844,0.5317372482958992,0.00043392181396484375,0.5402983131164055,0.0008180141448974609,0.5323079859505996,0.0005199909210205078,0.5364933954184027,0.0020270347595214844,0.5299299123893478,0.003924131393432617,0.5347811824543014,0.00910806655883789,0.5347906947485465,0.005171775817871094,0.5334114120830205,0.02931499481201172,0.534258006270826,0.057845115661621094,0.5307669942829084,0.12111711502075195,0.5337234153342566,0.060219764709472656,0.5326066719898928,0.2909691333770752,0.5335293645316586,0.5891971588134766,0.5325534031421207,1.2612972259521484
25,0.475614712250357,8.392333984375e-05,0.5802499489454356,9.226799011230469e-05,0.551713066210414,0.00010991096496582031,0.5326884777203998,0.0001590251922607422,0.5498106073614126,0.00011897087097167969,0.5231761834753927,0.0002720355987548828,0.5279323305978963,0.00043582916259765625,0.5364933954184027,0.0008230209350585938,0.5437227390446081,0.0004909038543701172,0.5375397477853535,0.0019578933715820312,0.5319274941807993,0.004065036773681641,0.5337348300873507,0.008831977844238281,0.5339060513837608,0.005161285400390625,0.5334304366715104,0.037368059158325195,0.5307099205174384,0.058027029037475586,0.5303484533361281,0.11351609230041504,0.533619731326986,0.06146502494812012,0.5331384092381887,0.2928462028503418,0.532924382617676,0.572659969329834,0.5324830121647076,1.2595100402832031
26,0.4946393007403713,8.487701416015625e-05,0.5612253604554213,9.083747863769531e-05,0.5231761834753927,0.00010919570922851562,0.5041515949853784,0.00014591217041015625,0.5564692133329177,0.00011992454528808594,0.5165175775038877,0.0002608299255371094,0.528883560022397,0.0004401206970214844,0.5307860188713984,0.0008182525634765625,0.5283128223676966,0.0005021095275878906,0.5304055271015982,0.001955747604370117,0.5411544195984561,0.0038979053497314453,0.5327836006628499,0.008872032165527344,0.5307004082231934,0.0053980350494384766,0.5344672767442161,0.030122995376586914,0.5314709040570389,0.0575871467590332,0.535485092228432,0.11559867858886719,0.5333628993823709,0.060570716857910156,0.5317895659142466,0.3006126880645752,0.5334618272425189,0.5938558578491211,0.5321415208013119,1.271238088607788
27,0.5326884777203998,7.319450378417969e-05,0.5707376547004284,8.988380432128906e-05,0.542200771965407,0.00010919570922851562,0.5231761834753927,0.00014495849609375,0.5383958542674041,0.000164031982421875,0.5317372482958992,0.00026702880859375,0.5469569190879106,0.00043892860412597656,0.542200771965407,0.0008461475372314453,0.5287884370799468,0.0005030632019042969,0.5350665512816516,0.0020699501037597656,0.5319274941807993,0.004356861114501953,0.5351616742241017,0.008782148361206055,0.5335445842024504,0.005619049072265625,0.5297967402699177,0.029616832733154297,0.5314328548800589,0.05755019187927246,0.5340011743262109,0.1264188289642334,0.532958626876958,0.06012296676635742,0.5330937014552372,0.3101658821105957,0.5325258174888102,0.6021068096160889,0.5331317506322172,1.2934670448303223
28,0.48512700649536417,7.200241088867188e-05,0.5707376547004284,0.00013518333435058594,0.542200771965407,0.00010919570922851562,0.551713066210414,0.00014710426330566406,0.5165175775038877,0.00014209747314453125,0.5383958542674041,0.00027108192443847656,0.5070052832588806,0.0004391670227050781,0.5460056896634098,0.0008969306945800781,0.5386812230947544,0.0004899501800537109,0.5289786829648471,0.001964092254638672,0.5306908959289484,0.003916740417480469,0.5279323305978963,0.008806943893432617,0.5343816660960111,0.005193948745727539,0.5333258014348153,0.029916048049926758,0.5312806581721388,0.06712794303894043,0.5314804163512838,0.11617183685302734,0.5326323551843544,0.06937789916992188,0.532413572416719,0.30221986770629883,0.5320625687590784,0.6012699604034424,0.5323517425041265,1.261247158050537
29,0.46610241800534985,7.677078247070312e-05,0.542200771965407,9.608268737792969e-05,0.6278114201704713,0.00011181831359863281,0.475614712250357,0.0001430511474609375,0.528883560022397,0.0001239776611328125,0.5364933954184027,0.0002589225769042969,0.5336397071449006,0.0004398822784423828,0.5260298717488949,0.000827789306640625,0.5293591747346473,0.000843048095703125,0.5294542976770974,0.00199127197265625,0.5355421659939019,0.0038557052612304688,0.5324982318354997,0.00892496109008789,0.53285969901681,0.0052318572998046875,0.5325838424837047,0.029870033264160156,0.5340011743262109,0.05879616737365723,0.5296921050332225,0.11472105979919434,0.5335921456736755,0.061182260513305664,0.5330680182607757,0.30173301696777344,0.5319322503279217,0.5807232856750488,0.5328454305754425,1.2582042217254639
30,0.5231761834753927,7.295608520507812e-05,0.5897622431904427,9.489059448242188e-05,0.475614712250357,0.00010800361633300781,0.542200771965407,0.00014281272888183594,0.5136638892303856,0.0003249645233154297,0.5469569190879106,0.0002579689025878906,0.5345909365694014,0.0004458427429199219,0.5155663480793871,0.0008220672607421875,0.5297396665044476,0.0013880729675292969,0.528883560022397,0.0019741058349609375,0.5336397071449006,0.004418134689331055,0.5425812637352073,0.009246110916137695,0.5335540964966955,0.00519561767578125,0.53284067442832,0.0296478271484375,0.531575539293734,0.05811595916748047,0.5313472442318539,0.11354279518127441,0.5332639715222228,0.06286287307739258,0.5326161842841378,0.29649877548217773,0.5323869379928332,0.5865421295166016,0.5318066880438878,1.2573978900909424
31,0.4470778295153356,7.224082946777344e-05,0.608786831680457,9.298324584960938e-05,0.542200771965407,0.00011491775512695312,0.5707376547004284,0.0001468658447265625,0.5298347894468978,0.00022482872009277344,0.5260298717488949,0.0002579689025878906,0.5364933954184027,0.00045800209045410156,0.5298347894468978,0.0008451938629150391,0.5410592966560062,0.0005092620849609375,0.527646961770546,0.001985788345336914,0.5306908959289484,0.010528087615966797,0.5300250353317979,0.00887298583984375,0.531518465528264,0.005190134048461914,0.5325172564239897,0.029743194580078125,0.534153371034131,0.05801272392272949,0.5335065350254705,0.12093305587768555,0.533520803466838,0.06039595603942871,0.5335065350254705,0.297745943069458,0.532907260488035,0.5756120681762695,0.5321909847313859,1.2531561851501465
32,0.5136638892303856,7.390975952148438e-05,0.5707376547004284,9.202957153320312e-05,0.542200771965407,0.00010800361633300781,0.542200771965407,0.0001430511474609375,0.5222249540508921,0.00017690658569335938,0.5260298717488949,0.00025916099548339844,0.5041515949853784,0.0004401206970214844,0.5098589715323827,0.0008242130279541016,0.5305006500440482,0.0004909038543701172,0.5277420847129961,0.0019750595092773438,0.5361129036486024,0.0038559436798095703,0.5310713876987486,0.008864879608154297,0.5325648178952147,0.005218029022216797,0.5307765065771534,0.02980780601501465,0.5336016579679206,0.05729103088378906,0.535532653699657,0.1133577823638916,0.5332582641456758,0.05995893478393555,0.5337414886933222,0.2963681221008301,0.5326161842841378,0.5818760395050049,0.5321890822725369,1.250619888305664
33,0.5326884777203998,7.176399230957031e-05,0.5992745374354498,9.131431579589844e-05,0.475614712250357,0.00010776519775390625,0.6182991259254641,0.0001430511474609375,0.5269811011733956,0.00011992454528808594,0.542200771965407,0.00040912628173828125,0.5260298717488949,0.0004398822784423828,0.5412495425409062,0.0008292198181152344,0.53297384654775,0.0005729198455810547,0.5352567971665517,0.00197601318359375,0.5284079453101467,0.0047910213470458984,0.5305957729864983,0.00904393196105957,0.5318228589441042,0.00511622428894043,0.5339345882664958,0.029447078704833984,0.530367477924618,0.05751609802246094,0.5327170146031349,0.11404228210449219,0.533602609197345,0.06030893325805664,0.5325981109250723,0.294356107711792,0.5331212871085477,0.5894782543182373,0.5330347252309181,1.2530639171600342
34,0.5041515949853784,7.295608520507812e-05,0.5326884777203998,0.00010991096496582031,0.5231761834753927,0.00011014938354492188,0.542200771965407,0.0001430511474609375,0.5460056896634098,0.00011396408081054688,0.548859377936912,0.0003037452697753906,0.5165175775038877,0.0004458427429199219,0.5460056896634098,0.0008199214935302734,0.5371592560155531,0.0008041858673095703,0.5250786423243942,0.001966714859008789,0.536873887188203,0.005871772766113281,0.5300250353317979,0.008913993835449219,0.535513629111167,0.005244255065917969,0.5350570389874066,0.029423952102661133,0.5307384574001733,0.056858062744140625,0.5318038343556142,0.11407303810119629,0.5339260272016754,0.05996203422546387,0.5330737256373227,0.29364514350891113,0.5325286711770837,0.5788829326629639,0.5323783769280126,1.2600970268249512
