,bbva_importance
bbva_volumes_momentum_1d,0.018195920117684995
bbva_returns_1d,0.016428550396319908
bbva_momentum_1d,0.01567471115405026
bbva_cds_returns_1d,0.01556599403146877
bbva_rsi_14d,0.015365668574325206
bbva_cds_momentum_2d,0.014879247613177903
bbva_cci_20d,0.014739987397813735
bbva_stochastic_oscillator_5d,0.014434235698014755
bbva_median_volumes_20d,0.013648525157902984
bbva_dvd_proxy_1d,0.013618449982756579
