,san_importance
san_volumes_momentum_1d,0.017349784520331417
san_volumes_momentum_4d,0.017065257970912302
san_volumes_momentum_2d,0.016895439349812403
san_returns_1d,0.016193097334703112
san_cds_returns_1d,0.016136799737209804
