,san_importance
san_rsi_14d,0.01779589307667196
san_volumes_momentum_3d,0.017514077682860226
san_volumes_momentum_4d,0.017322510055645942
san_volumes_momentum_2d,0.016992415361973254
san_returns_3d,0.01642819250324096
