,san_importance
san_volumes_momentum_50d,0.017873272426776842
san_volumes_momentum_3d,0.01730885003223278
san_volumes_momentum_4d,0.017262856503028022
san_returns_1d,0.01717255215540762
san_rsi_14d,0.01674855640771297
san_cds_returns_1d,0.01646199736454707
san_momentum_2d,0.015607104714780171
san_cds_momentum_3d,0.01559708851421465
san_momentum_1d,0.015407139228419641
san_returns_21d,0.015326403114041773
