,bbva_importance
bbva_volumes_momentum_1d,0.017772024796458837
bbva_returns_1d,0.017028083499773746
bbva_momentum_1d,0.016005543966176945
bbva_cds_momentum_1d,0.015640488926429445
bbva_cds_returns_1d,0.015420944981070644
