,san_importance
san_volumes_momentum_50d,0.017882448562265677
san_volumes_momentum_1d,0.017498825758606184
san_volumes_momentum_21d,0.01731930677360455
san_volumes_momentum_4d,0.016759021517129883
san_cds_returns_1d,0.016495532434415067
san_volumes_momentum_3d,0.016461103003676834
san_rsi_14d,0.01621849691757745
san_cds_returns_2d,0.01608017224940192
san_stochastic_oscillator_14d,0.015399102114401639
san_momentum_1d,0.015341342455783646
