,san_importance
san_rsi_14d,0.017623542751358127
san_volumes_momentum_1d,0.017477559445466157
san_volumes_momentum_4d,0.01714896671587119
san_cds_returns_1d,0.016576305825317567
san_cds_momentum_1d,0.016025226348087687
