,bbva_importance
bbva_volumes_momentum_1d,0.018561320427203046
bbva_volumes_momentum_3d,0.0179309417525764
bbva_volumes_momentum_5d,0.016879192992817812
bbva_volumes_momentum_50d,0.016743823861301715
bbva_volumes_momentum_4d,0.016668371245530934
