,bbva_importance
bbva_volumes_momentum_1d,0.018793284253601307
bbva_cds_returns_1d,0.01571450326930247
bbva_returns_1d,0.01567596145431535
bbva_momentum_1d,0.015580263663567559
bbva_rsi_14d,0.01524088669586488
