,bbva_importance
bbva_volumes_momentum_1d,0.018231016580169356
bbva_volumes_momentum_3d,0.017534422563337516
bbva_volumes_momentum_4d,0.017004564453617005
bbva_returns_1d,0.01665574859185341
bbva_cds_returns_1d,0.01653073558762307
