,bbva_importance
bbva_volumes_momentum_1d,0.018962504867600757
bbva_returns_1d,0.017194776556179354
bbva_cds_returns_2d,0.016582676217491453
bbva_cds_momentum_1d,0.01609361467227735
bbva_momentum_1d,0.01515167496025814
