,san_importance
san_volumes_momentum_4d,0.017545767017023567
san_volumes_momentum_1d,0.01743969018011552
san_cds_returns_1d,0.01698484042922245
san_volumes_momentum_10d,0.016768913153537342
san_rsi_14d,0.016459993002878804
