,san_importance
san_volumes_momentum_1d,0.017850652517990694
san_volumes_momentum_10d,0.017201545898029136
san_rsi_14d,0.016771825413040887
san_cds_returns_1d,0.016357242903451592
san_cds_momentum_1d,0.015794221415858616
san_cds_returns_2d,0.01562821403363625
san_returns_1d,0.015316779575421309
san_cci_20d,0.015237300211729816
san_returns_5d,0.01519482214085883
san_stochastic_oscillator_14d,0.015050249929073787
