,san_importance
san_volumes_momentum_50d,0.01762393226237854
san_cds_returns_1d,0.017210190912857547
san_rsi_14d,0.017180058757686884
san_returns_2d,0.01587360694697113
san_momentum_50d,0.015686407021198816
