,bbva_importance
bbva_volumes_momentum_1d,0.019109083641830577
bbva_volumes_momentum_3d,0.01845927124792332
bbva_volumes_momentum_50d,0.017597626574053445
bbva_returns_1d,0.01715258542018428
bbva_cds_returns_1d,0.015862830899307914
bbva_rsi_14d,0.015825947369741158
bbva_returns_2d,0.015752452966724846
bbva_momentum_1d,0.015657163138804397
bbva_momentum_10d,0.015595768558068154
bbva_cds_returns_10d,0.015300169919953272
