,san_importance
san_rsi_14d,0.018144551626842472
san_volumes_momentum_1d,0.017750756114143295
san_cds_returns_1d,0.01639204107591093
san_returns_2d,0.015529111345924052
san_cds_momentum_1d,0.015425758801291182
san_momentum_1d,0.014948204290042412
san_cci_20d,0.014393700985366744
san_stochastic_oscillator_5d,0.013937606876855716
san_median_volumes_20d,0.013538332314329347
san_ad_1d,0.013230103492118984
