,san_importance
san_volumes_momentum_4d,0.016847428083886114
san_volumes_momentum_10d,0.016696672243804885
san_cds_momentum_2d,0.016563815814326043
san_returns_1d,0.016555367386058083
san_rsi_14d,0.01637372782219027
