,bbva_importance
bbva_volumes_momentum_1d,0.018602939952362667
bbva_volumes_momentum_5d,0.0170489156658884
bbva_cds_momentum_1d,0.01661714208812472
bbva_cds_momentum_3d,0.015847984644812768
bbva_returns_1d,0.01582399277633163
