,bbva_importance
bbva_volumes_momentum_1d,0.018345035263487134
bbva_returns_1d,0.017481208020501546
bbva_volumes_momentum_5d,0.017372250779219982
bbva_volumes_momentum_3d,0.01736395373245055
bbva_cds_returns_2d,0.015864023583339798
bbva_cds_momentum_1d,0.015439037814292721
bbva_rsi_14d,0.01534278589850291
bbva_returns_10d,0.015250330346329024
bbva_cds_returns_1d,0.015183364715692102
bbva_momentum_1d,0.01511021178638923
