,bbva_importance
bbva_volumes_momentum_5d,0.01770100325837785
bbva_volumes_momentum_3d,0.01762741418727613
bbva_cds_returns_2d,0.016185844648165755
bbva_cds_returns_1d,0.01599968883997861
bbva_returns_1d,0.01581963099645747
bbva_cds_momentum_1d,0.015787594335517557
bbva_momentum_3d,0.015576054362662869
bbva_rsi_14d,0.015544122243165861
bbva_momentum_10d,0.015214969016682777
bbva_returns_10d,0.014887425185155482
