,san_importance
san_volumes_momentum_4d,0.018153374548799138
san_volumes_momentum_50d,0.0173933617132213
san_cds_returns_2d,0.016063428757004807
san_rsi_14d,0.016031487425956652
san_cds_returns_1d,0.01599777507402314
