,san_importance
san_volumes_momentum_1d,0.017631244679778158
san_returns_2d,0.01695800441663101
san_rsi_14d,0.01632680593038187
san_cds_returns_5d,0.01596188825089526
san_cds_momentum_1d,0.015639348556183836
san_momentum_3d,0.015330016061733091
san_median_volumes_20d,0.014497965714318373
san_cci_20d,0.01423563320558911
san_stochastic_oscillator_14d,0.014235507175152998
san_ad_1d,0.01394936405834603
