,bbva_importance
bbva_volumes_momentum_3d,0.01823036667612759
bbva_volumes_momentum_1d,0.017524674808743836
bbva_volumes_momentum_5d,0.01706227220684794
bbva_returns_1d,0.01638626393219057
bbva_cds_returns_2d,0.016139323961660654
