,bbva_importance
bbva_volumes_momentum_1d,0.017716166969111602
bbva_volumes_momentum_3d,0.017589626746598017
bbva_returns_1d,0.01667424308047013
bbva_rsi_14d,0.015389835005332938
bbva_cds_returns_1d,0.01531244455894743
bbva_momentum_1d,0.015259413218711073
bbva_cds_momentum_1d,0.015217066601380433
bbva_cds_momentum_2d,0.015033487518332467
bbva_cds_returns_2d,0.01496012763354681
bbva_momentum_2d,0.01493825440378302
