,san_importance
san_volumes_momentum_1d,0.017845645351069705
san_rsi_14d,0.017095079387011276
san_cds_returns_1d,0.016146135950808837
san_returns_1d,0.015584981752704723
san_cds_momentum_2d,0.015355448020862014
