,bbva_importance
bbva_volumes_momentum_3d,0.017571190604706063
bbva_volumes_momentum_5d,0.017529717449706578
bbva_returns_1d,0.016929991797746763
bbva_cds_returns_1d,0.01668502085676151
bbva_rsi_14d,0.015441798793986477
