,bbva_importance
bbva_volumes_momentum_1d,0.0181210018844178
bbva_volumes_momentum_3d,0.01783366463992214
bbva_volumes_momentum_5d,0.017155146052574066
bbva_returns_1d,0.016991382426214483
bbva_volumes_momentum_21d,0.01697311858050697
