,bbva_importance
bbva_volumes_momentum_1d,0.0190915242969895
bbva_volumes_momentum_21d,0.01795607666922901
bbva_volumes_momentum_50d,0.01771737751040286
bbva_volumes_momentum_3d,0.017355640615290557
bbva_volumes_momentum_10d,0.017284147689708956
