,bbva_importance
bbva_returns_3d,0.017761813990823272
bbva_volumes_momentum_1d,0.017596607680289696
bbva_cds_returns_4d,0.016190181220547082
bbva_rsi_14d,0.015862299210210585
bbva_cds_momentum_1d,0.015372025170940608
bbva_momentum_1d,0.015220699671824744
bbva_median_volumes_20d,0.014112776365982672
bbva_stochastic_oscillator_14d,0.014075671972036515
bbva_cci_20d,0.013411494065462475
bbva_ad_1d,0.013258454612577205
