,san_importance
san_volumes_momentum_2d,0.018456714888975607
san_volumes_momentum_1d,0.018315114536231848
san_rsi_14d,0.016906270436491663
san_returns_2d,0.01667978883618268
san_cds_returns_1d,0.01663582474520652
san_returns_3d,0.016170526345425713
san_momentum_3d,0.015465462050327948
san_cci_20d,0.015268875341015798
san_cds_momentum_1d,0.01526661832410633
san_cds_returns_5d,0.015030783776889439
