,san_importance
san_volumes_momentum_1d,0.01824146003119579
san_volumes_momentum_10d,0.017185823155195686
san_rsi_14d,0.016920290086064382
san_cds_returns_1d,0.016597534383666398
san_cds_returns_2d,0.015868925296095678
san_momentum_1d,0.015516350408428487
san_returns_1d,0.015471455016104241
san_cds_momentum_1d,0.015363206832892363
san_cci_20d,0.015071524479586242
san_stochastic_oscillator_5d,0.01488996229143184
