,bbva_importance
bbva_volumes_momentum_1d,0.01822194192661763
bbva_returns_1d,0.017734159267441398
bbva_volumes_momentum_3d,0.017393829612544435
bbva_volumes_momentum_2d,0.017326005041070257
bbva_volumes_momentum_4d,0.016695226340373105
bbva_volumes_momentum_50d,0.016602751391341732
bbva_cds_returns_1d,0.01630971961765119
bbva_returns_10d,0.015653135506914308
bbva_returns_3d,0.015516565856805121
bbva_cds_returns_2d,0.015346931266066392
