,san_importance
san_volumes_momentum_1d,0.017520353637110297
san_volumes_momentum_2d,0.017480574776588022
san_volumes_momentum_4d,0.017310759870557774
san_rsi_14d,0.016953328860440726
san_volumes_momentum_50d,0.016884566377622014
