,bbva_importance
bbva_volumes_momentum_4d,0.017564152053560978
bbva_volumes_momentum_1d,0.01755584459141604
bbva_volumes_momentum_5d,0.01734585276684752
bbva_returns_1d,0.016974363581316456
bbva_rsi_14d,0.01569598225400757
