,bbva_importance
bbva_volumes_momentum_5d,0.01797543682651279
bbva_volumes_momentum_50d,0.01743150266169981
bbva_volumes_momentum_1d,0.01691392430489583
bbva_volumes_momentum_3d,0.016762841650914673
bbva_volumes_momentum_4d,0.016521132779887687
bbva_returns_1d,0.016379590139530234
bbva_rsi_14d,0.016240268795735723
bbva_cds_returns_1d,0.016019090690343792
bbva_momentum_1d,0.015582907358829489
bbva_cds_momentum_1d,0.015351557918775802
