,bbva_importance
bbva_volumes_momentum_1d,0.0182005581637507
bbva_returns_1d,0.017412260608881958
bbva_volumes_momentum_3d,0.017090817013041715
bbva_cds_returns_1d,0.0161195692049251
bbva_cds_returns_2d,0.01603402928750139
