,san_importance
san_volumes_momentum_4d,0.017467300536832885
san_returns_1d,0.016303392444905952
san_rsi_14d,0.01615970821168767
san_cds_returns_1d,0.016005375779763298
san_cci_20d,0.015531780080792186
san_momentum_2d,0.015530583776492505
san_cds_momentum_1d,0.015100705723711855
san_stochastic_oscillator_14d,0.014981950417367997
san_median_volumes_20d,0.013761545993677566
san_dvd_proxy_1d,0.013485074550455767
