,san_importance
san_volumes_momentum_1d,0.01858381582738489
san_volumes_momentum_4d,0.017619817946084405
san_rsi_14d,0.017612104580137154
san_volumes_momentum_10d,0.01713614790320052
san_volumes_momentum_3d,0.01633872874664067
